% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 28 2022, 01:36
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      9.512184015767198E-10
-0.295                    5.0782838699764825E-9
-0.29                     5.644853463089712E-9
-0.285                    5.9236487886435575E-9
-0.27999999999999997      6.662567033410351E-9
-0.27499999999999997      7.697313155100218E-9
-0.27                     9.091202516923948E-9
-0.265                    1.0713900200656545E-8
-0.26                     1.2592836505690506E-8
-0.255                    1.4804308921763032E-8
-0.25                     1.7386692318767992E-8
-0.245                    2.0370800233557884E-8
-0.24                     2.3802430716619812E-8
-0.235                    2.7731690371697688E-8
-0.22999999999999998      3.2205591914802905E-8
-0.22499999999999998      3.727058268214545E-8
-0.21999999999999997      4.297384984885503E-8
-0.215                    4.9361558169884435E-8
-0.21                     5.647751613976571E-8
-0.20500000000000002      6.436289834058511E-8
-0.2                      7.30598496171653E-8
-0.195                    8.259081325003997E-8
-0.19                     9.29967476875929E-8
-0.185                    1.0430771774241189E-7
-0.18                     1.1654904450107259E-7
-0.175                    1.2974423012866985E-7
-0.16999999999999998      1.439153458989397E-7
-0.16499999999999998      1.590837302761266E-7
-0.16                     1.7527084758219413E-7
-0.15499999999999997      1.9249916355853397E-7
-0.15                     2.1079302067020745E-7
-0.14500000000000002      2.3017948485619167E-7
-0.13999999999999999      2.506891381013347E-7
-0.13499999999999998      2.723568003173614E-7
-0.13                     2.95222171337462E-7
-0.12500000000000003      3.19330390119675E-7
-0.12                     3.447325135697091E-7
-0.11499999999999999      3.714859214851611E-7
-0.11000000000000001      3.9965465702130353E-7
-0.10499999999999998      4.2930971385609926E-7
-0.1                      4.6052928206568454E-7
-0.095                    4.933989647720759E-7
-0.09                     5.280119770999101E-7
-0.08500000000000002      5.644693380587625E-7
-0.07999999999999999      6.028800648089146E-7
-0.07500000000000001      6.433613774959111E-7
-0.06999999999999998      6.860389215588539E-7
-0.065                    7.310470131948281E-7
-0.06                     7.785289125499186E-7
-0.05499999999999999      8.286371282278649E-7
-0.05000000000000002      8.815337558733142E-7
-0.044999999999999984     9.373908528941478E-7
-0.03999999999999998      9.963908508314994E-7
-0.034999999999999976     1.0587270064503459E-6
-0.02999999999999997      1.1246038922907705E-6
-0.025000000000000022     1.1942379271756562E-6
-0.020000000000000018     1.2678579469951418E-6
-0.015000000000000013     1.345705815964113E-6
-0.009999999999999953     1.4280370784666035E-6
-0.0050000000000000044    1.5151216515403829E-6
0                         1.607244558009054E-6
0.0050000000000000044     1.7047067002252272E-6
0.009999999999999953      1.8078256743396088E-6
0.015000000000000013      1.916936624947707E-6
0.020000000000000018      2.0323931398823894E-6
0.024999999999999967      2.154568184808115E-6
0.030000000000000027      2.283855077129193E-6
0.03500000000000003       2.4206684985408477E-6
0.03999999999999998       2.5654455453245894E-6
0.044999999999999984      2.718646815211998E-6
0.04999999999999993       2.880757529308208E-6
0.05499999999999999       3.0522886871709115E-6
0.06                      3.2337782526783037E-6
0.06500000000000006       3.4257923677805284E-6
0.07                      3.6289265906086586E-6
0.07500000000000001       3.843807153703381E-6
0.07999999999999996       4.071092237315848E-6
0.08499999999999996       4.311473251812831E-6
0.09000000000000002       4.565676122182504E-6
0.09499999999999997       4.834462566471328E-6
0.09999999999999998       5.11863135867816E-6
0.10499999999999998       5.419019565176487E-6
0.10999999999999999       5.736503742119621E-6
0.11499999999999999       6.072001079492252E-6
0.12                      6.426470475495501E-6
0.12499999999999994       6.8008224608821305E-6
0.12999999999999995       7.196358418855144E-6
0.13500000000000006       7.613865838193154E-6
0.14                      8.054742488334329E-6
0.14500000000000002       8.51990197010503E-6
0.14999999999999997       9.010860939559712E-6
0.15499999999999997       9.528583692389526E-6
0.16000000000000003       1.007469935119069E-5
0.16499999999999998       1.0650243798098237E-5
