% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Oct 7 2022, 12:51
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      3.362591147218191E-8
-0.295                    6.246620733270959E-9
-0.29                     6.044005678866331E-9
-0.285                    6.572226365920664E-9
-0.27999999999999997      7.532779235098873E-9
-0.27499999999999997      8.896015225996534E-9
-0.27                     1.072121396223332E-8
-0.265                    1.295513090464515E-8
-0.26                     1.5668902337336044E-8
-0.255                    1.8973923052235225E-8
-0.25                     2.2956105254962983E-8
-0.245                    2.7818186370090993E-8
-0.24                     3.3738386673566924E-8
-0.235                    4.093646823766998E-8
-0.22999999999999998      4.968596699863332E-8
-0.22499999999999998      6.031898785594218E-8
-0.21999999999999997      7.323896304052674E-8
-0.215                    8.893609901697343E-8
-0.21                     1.0800579707833051E-7
-0.20500000000000002      1.3117108813133818E-7
-0.2                      1.5930985909351218E-7
-0.195                    1.934878475714839E-7
-0.19                     2.3499860773605006E-7
-0.185                    2.854118861492379E-7
-0.18                     3.4663212821928335E-7
-0.175                    4.2096916653356266E-7
-0.16999999999999998      5.112235246512154E-7
-0.16499999999999998      6.207892070203823E-7
-0.16                     7.537773367644413E-7
-0.15499999999999997      9.151645414880009E-7
-0.15                     1.1109705567762887E-6
-0.14500000000000002      1.3484700864153608E-6
-0.13999999999999999      1.636444473183347E-6
-0.13499999999999998      1.9854791054706316E-6
-0.13                     2.408312573569528E-6
-0.12500000000000003      2.920243183410264E-6
-0.12                     3.5395972216232345E-6
-0.11499999999999999      4.288260892779466E-6
-0.11000000000000001      5.192273484400579E-6
-0.10499999999999998      6.282472196336694E-6
-0.1                      7.595168069391008E-6
-0.095                    9.172816157014824E-6
-0.09                     1.106461987780083E-5
-0.08500000000000002      1.3326977714633885E-5
-0.07999999999999999      1.6023638845733827E-5
-0.07500000000000001      1.922538288181126E-5
-0.06999999999999998      2.3008980200618688E-5
-0.065                    2.745513058193664E-5
-0.06                     3.264503336490355E-5
-0.05499999999999999      3.865523656994559E-5
-0.05000000000000002      4.5550481212109855E-5
-0.044999999999999984     5.337444537552558E-5
-0.03999999999999998      6.213864470268332E-5
-0.034999999999999976     7.181028376337599E-5
-0.02999999999999997      8.230054261151535E-5
-0.025000000000000022     9.345549771097033E-5
-0.020000000000000018     1.0505237597914477E-4
-0.015000000000000013     1.1680380270500895E-4
-0.009999999999999953     1.2837183597733522E-4
-0.0050000000000000044    1.393918003159882E-4
0                         1.4950354020462067E-4
0.0050000000000000044     1.5838541647131396E-4
0.009999999999999953      1.6578505555032652E-4
0.015000000000000013      1.7154118765603003E-4
0.020000000000000018      1.755929049261197E-4
0.024999999999999967      1.7797565942177093E-4
0.030000000000000027      1.788062389044584E-4
0.03500000000000003       1.7826087288836564E-4
0.03999999999999998       1.765511276009667E-4
0.044999999999999984      1.7390153151452362E-4
0.04999999999999993       1.7053147748335396E-4
0.05499999999999999       1.6664245710133502E-4
0.06                      1.6241049859231274E-4
0.06500000000000006       1.579829579246746E-4
0.07                      1.5347852210647144E-4
0.07500000000000001       1.489892991909946E-4
0.07999999999999996       1.4458405305466167E-4
0.08499999999999996       1.4031188331214332E-4
0.09000000000000002       1.3620588367850946E-4
0.09499999999999997       1.3228650304428503E-4
0.09999999999999998       1.2856447376608792E-4
0.10499999999999998       1.2504326548672448E-4
0.10999999999999999       1.2172107975995196E-4
0.11499999999999999       1.1859243118239549E-4
0.12                      1.1564937354049852E-4
0.12499999999999994       1.128824314843553E-4
0.12999999999999995       1.1028129424678057E-4
0.13500000000000006       1.0783532109020018E-4
0.14                      1.0553390042261975E-4
0.14500000000000002       1.0336669697397907E-4
0.14999999999999997       1.0132471412310605E-4
0.15499999999999997       9.940064607857736E-5
0.16000000000000003       9.75821124674648E-5
0.16499999999999998       9.585915118726628E-5
0.16999999999999998       9.422595396096929E-5
0.175                     9.267664860605632E-5
0.18                      9.120448378341387E-5
0.185                     8.980339147916551E-5
0.19                      8.846825667700201E-5
0.19499999999999995       8.719434707349777E-5
0.19999999999999996       8.597718877841386E-5
0.20500000000000002       8.481271571023774E-5
0.21000000000000002       8.36972655533565E-5
0.21500000000000002       8.262748847587317E-5
0.22000000000000003       8.160030943754149E-5
0.22500000000000003       8.061292076288749E-5
0.23000000000000004       7.966275977521599E-5
0.23500000000000004       7.874747974954545E-5
0.24000000000000005       7.786492852509801E-5
0.24499999999999994       7.701313178274947E-5
0.24999999999999994       7.619027629730364E-5
0.25500000000000006       7.539469401326606E-5
0.25999999999999995       7.462484823293513E-5
0.26499999999999996       7.387932144292602E-5
0.26999999999999996       7.315680420252943E-5
0.27499999999999997       7.245608508535024E-5
0.2800000000000001        7.177604169944458E-5
0.2850000000000001        7.111563264384515E-5
0.29                      7.04738902639599E-5
0.295                     6.984991413271942E-5
0.3                       6.924286519320586E-5
0.295                     6.864659660217144E-5
0.29                      6.806667916891033E-5
0.2850000000000001        6.750442261009496E-5
0.2800000000000001        6.695612965026562E-5
0.2750000000000001        6.642023427552847E-5
0.26999999999999996       6.589710958160246E-5
0.26499999999999996       6.538639367677935E-5
0.25999999999999995       6.488710794385236E-5
0.25500000000000006       6.439856719725896E-5
0.25000000000000006       6.392030950915818E-5
0.24499999999999994       6.345177995802808E-5
0.23999999999999994       6.299234701109921E-5
0.23499999999999993       6.254139379966751E-5
0.22999999999999993       6.2098297906355E-5
0.22500000000000003       6.166238686154866E-5
0.22000000000000003       6.123292771969592E-5
0.21500000000000002       6.080912084433607E-5
0.21000000000000002       6.039007889888106E-5
0.20500000000000002       5.997480005878787E-5
0.20000000000000012       5.956214030654144E-5
0.19499999999999995       5.9150780605667434E-5
0.19                      5.873918598945592E-5
0.185                     5.832555616040213E-5
0.18                      5.790776641046759E-5
0.17500000000000004       5.74832964694906E-5
0.16999999999999993       5.7049144683749345E-5
0.16499999999999992       5.6601724763164206E-5
0.15999999999999998       5.613674178577443E-5
0.15499999999999997       5.564904352647852E-5
0.14999999999999997       5.513244262858494E-5
0.14500000000000002       5.45795045933737E-5
0.14                      5.398129604003121E-5
0.13500000000000006       5.332708730595252E-5
0.13000000000000006       5.260400336535473E-5
0.1250000000000001        5.1796617442708314E-5
0.12                      5.088463822635596E-5
0.11499999999999999       4.98535424666016E-5
0.10999999999999999       4.866998208422085E-5
0.10500000000000004       4.730401867111994E-5
0.10000000000000003       4.572004714118325E-5
0.09499999999999992       4.387555138438819E-5
0.09000000000000008       4.1721317005951155E-5
0.08499999999999996       3.920095283052953E-5
0.07999999999999996       3.6250696700723344E-5
0.07500000000000001       3.279973629460344E-5
0.07                      2.87712346633643E-5
0.06500000000000006       2.408436909688668E-5
0.06000000000000005       1.8657733509977402E-5
0.05499999999999994       1.2414458512993707E-5
0.0500000000000001        5.289337873433532E-6
0.044999999999999984      -2.761934265528273E-6
0.04000000000000015       -1.1751657523870312E-5
0.03500000000000003       -2.1647913236236607E-5
0.029999999999999916      -3.2362723622532235E-5
0.025000000000000022      -4.3743483749668264E-5
0.019999999999999907      -5.556822641252475E-5
0.015000000000000069      -6.754942982155625E-5
0.009999999999999953      -7.934817705996058E-5
0.0050000000000000044     -9.059904359311946E-5
0                         -1.0094062371321556E-4
-0.0050000000000000044    -1.1004909645167475E-4
-0.009999999999999953     -1.1766964866780491E-4
-0.014999999999999958     -1.2363911099357345E-4
-0.020000000000000073     -1.2789551195350966E-4
-0.02499999999999991      -1.3047404209504603E-4
-0.030000000000000027     -1.3149191448401024E-4
-0.034999999999999865     -1.311263017714909E-4
-0.03999999999999998      -1.2959001442706836E-4
-0.045000000000000095     -1.2710891763138398E-4
-0.04999999999999993      -1.2390366731075233E-4
-0.05500000000000008      -1.2017683332516972E-4
-0.06000000000000005      -1.1610528944895164E-4
-0.06500000000000003      -1.1183700785018294E-4
-0.07                     -1.0749108900403794E-4
-0.07500000000000001      -1.0315988452911824E-4
-0.07999999999999999      -9.891226931517733E-5
-0.0850000000000001       -9.479736107952218E-5
-0.08999999999999994      -9.08482128268128E-5
-0.09500000000000006      -8.708519757901935E-5
-0.0999999999999999       -8.351895217056664E-5
-0.10500000000000001      -8.015284289674619E-5
-0.11000000000000013      -7.698496982871151E-5
-0.11499999999999999      -7.40097545039428E-5
-0.1200000000000001       -7.121916894802056E-5
-0.12499999999999994      -6.860366765819415E-5
-0.13000000000000006      -6.615288077013387E-5
-0.13500000000000004      -6.385611899000858E-5
-0.14000000000000004      -6.17027321426279E-5
-0.14500000000000002      -5.968235539851096E-5
-0.15                     -5.778507078702798E-5
-0.15499999999999997      -5.6001506039297876E-5
-0.1600000000000001       -5.43228878975116E-5
-0.16499999999999995      -5.274106291333085E-5
-0.17000000000000007      -5.1248495529720475E-5
-0.1749999999999999       -4.98382507630726E-5
-0.18000000000000002      -4.850396688578692E-5
-0.18500000000000014      -4.724035120424663E-5
-0.19                     -4.604241636816808E-5
