% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 7 2022, 22:18
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      5.9001343946099585E-9
-0.295                    2.5877301544056584E-9
-0.29                     5.379460244620012E-9
-0.285                    5.288088691284237E-9
-0.27999999999999997      6.05623021745184E-9
-0.27499999999999997      7.156768056856104E-9
-0.27                     8.650421952301077E-9
-0.265                    1.0377829739893276E-8
-0.26                     1.242649606130079E-8
-0.255                    1.4926115578938653E-8
-0.25                     1.794618334320354E-8
-0.245                    2.1568170139270616E-8
-0.24                     2.5915151733505607E-8
-0.235                    3.113103090573203E-8
-0.22999999999999998      3.737695454901492E-8
-0.22499999999999998      4.484359734617397E-8
-0.21999999999999997      5.3780497901330187E-8
-0.215                    6.43691760617281E-8
-0.21                     7.699251438036437E-8
-0.20500000000000002      9.200625703075798E-8
-0.2                      1.0982037798889077E-7
-0.195                    1.3091797980828856E-7
-0.19                     1.5585671044415673E-7
-0.185                    1.852774989730602E-7
-0.18                     2.1991462732896083E-7
-0.175                    2.6060613727741046E-7
-0.16999999999999998      3.0830490181942366E-7
-0.16499999999999998      3.640902866350861E-7
-0.16                     4.291803117903063E-7
-0.15499999999999997      5.049442465535572E-7
-0.15                     5.929155665055159E-7
-0.14500000000000002      6.948052022648025E-7
-0.13999999999999999      8.125150136926946E-7
-0.13499999999999998      9.481514304108435E-7
-0.13                     1.1040392080409556E-6
-0.12500000000000003      1.28273525821987E-6
-0.12                     1.487042517022229E-6
-0.11499999999999999      1.7200238185177292E-6
-0.11000000000000001      1.985015734284465E-6
-0.10499999999999998      2.2856423243206947E-6
-0.1                      2.625828715156296E-6
-0.095                    3.0098143738175167E-6
-0.09                     3.4421658817998757E-6
-0.08500000000000002      3.927788924682906E-6
-0.07999999999999999      4.471939101608395E-6
-0.07500000000000001      5.080231020455063E-6
-0.06999999999999998      5.758644979999442E-6
-0.065                    6.513530347051571E-6
-0.06                     7.35160451645011E-6
-0.05499999999999999      8.279946094737797E-6
-0.05000000000000002      9.305980676314421E-6
-0.044999999999999984     1.0437457289552979E-5
-0.03999999999999998      1.1682413285307692E-5
-0.034999999999999976     1.3049125131619266E-5
-0.02999999999999997      1.4546042281570924E-5
-0.025000000000000022     1.618170101199477E-5
-0.020000000000000018     1.7964614926317778E-5
-0.015000000000000013     1.990313869383909E-5
-0.009999999999999953     2.2005301621675912E-5
-0.0050000000000000044    2.4278607870173163E-5
0                         2.672980059715098E-5
0.0050000000000000044     2.9364588127198572E-5
0.009999999999999953      3.218733147013911E-5
0.015000000000000013      3.5200694247525464E-5
0.020000000000000018      3.840525840826498E-5
0.024999999999999967      4.179911207409238E-5
0.030000000000000027      4.5377419493012595E-5
0.03500000000000003       4.913198734941708E-5
0.03999999999999998       5.305084647001062E-5
0.044999999999999984      5.711933876052577E-5
0.04999999999999993       6.131494613688054E-5
0.05499999999999999       6.561223003400426E-5
0.06                      6.9981784026392E-5
0.06500000000000006       7.438897224262006E-5
0.07                      7.879066430454385E-5
0.07500000000000001       8.315231892410614E-5
0.07999999999999996       8.74247319246191E-5
0.08499999999999996       9.155976283462363E-5
0.09000000000000002       9.550953613454661E-5
0.09499999999999997       9.922700721427489E-5
0.09999999999999998       1.0266776655891808E-4
0.10499999999999998       1.0579176302453619E-4
0.10999999999999999       1.0856492586136949E-4
0.11499999999999999       1.1096060777929976E-4
0.12                      1.1296071767199916E-4
0.12499999999999994       1.1455643899078871E-4
0.12999999999999995       1.1574846222358654E-4
0.13500000000000006       1.1654670149940553E-4
0.14                      1.1696951435663682E-4
0.14500000000000002       1.1704249252080925E-4
0.14999999999999997       1.1679408783350666E-4
0.15499999999999997       1.1626162395590867E-4
0.16000000000000003       1.1548463178958776E-4
0.16499999999999998       1.1450163696798447E-4
0.16999999999999998       1.1334937663455479E-4
0.175                     1.1206260027157531E-4
0.18                      1.1067338541359433E-4
0.185                     1.0921327531993655E-4
0.19                      1.0769625485554698E-4
0.19499999999999995       1.0615880578474823E-4
0.19999999999999996       1.0460616068517279E-4
0.20500000000000002       1.030637684685712E-4
0.21000000000000002       1.0153247868838894E-4
0.21500000000000002       1.0003132187777794E-4
0.22000000000000003       9.855779522559395E-5
0.22500000000000003       9.712533150436644E-5
0.23000000000000004       9.572958939248687E-5
0.23500000000000004       9.437900077722114E-5
0.24000000000000005       9.307448865300376E-5
0.24499999999999994       9.18126174700357E-5
0.24999999999999994       9.059341961113657E-5
0.25500000000000006       8.941799743554003E-5
0.25999999999999995       8.828553802233492E-5
0.26499999999999996       8.719436791236686E-5
0.26999999999999996       8.614314978772708E-5
0.27499999999999997       8.513062691127903E-5
0.2800000000000001        8.415529747206296E-5
0.2850000000000001        8.32155575157975E-5
0.29                      8.230985069936218E-5
0.295                     8.14366534398185E-5
0.3                       8.059445077731682E-5
0.295                     7.858928741395553E-5
0.29                      7.71174865196358E-5
0.2850000000000001        7.584566569909877E-5
0.2800000000000001        7.461129445827334E-5
0.2750000000000001        7.34221352549186E-5
0.26999999999999996       7.227280707916575E-5
0.26499999999999996       7.11471844794335E-5
0.25999999999999995       7.003621837148794E-5
0.25500000000000006       6.893666772642887E-5
0.25000000000000006       6.784451442790785E-5
0.24499999999999994       6.67547519965367E-5
0.23999999999999994       6.566316405259345E-5
0.23499999999999993       6.456630113841498E-5
0.22999999999999993       6.346087795560335E-5
