% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Oct 7 2022, 20:06
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      3.2325297198313215E-8
-0.295                    6.044063338202443E-9
-0.29                     6.101373761582101E-9
-0.285                    6.546065139662355E-9
-0.27999999999999997      7.520517379469642E-9
-0.27499999999999997      8.858144663798633E-9
-0.27                     1.0757542624348808E-8
-0.265                    1.3000658597971004E-8
-0.26                     1.5671240814682515E-8
-0.255                    1.895447118982501E-8
-0.25                     2.296832801680693E-8
-0.245                    2.7841225248237424E-8
-0.24                     3.376356193763373E-8
-0.235                    4.099133756986574E-8
-0.22999999999999998      4.97030195276034E-8
-0.22499999999999998      6.031759523030276E-8
-0.21999999999999997      7.322714209520045E-8
-0.215                    8.891246958512934E-8
-0.21                     1.0796880231029839E-7
-0.20500000000000002      1.3111835135841926E-7
-0.2                      1.5923782370932305E-7
-0.195                    1.9339174204648877E-7
-0.19                     2.3487219862942316E-7
-0.185                    2.852471172355074E-7
-0.18                     3.4641865806329825E-7
-0.175                    4.206937756849346E-7
-0.16999999999999998      5.108693643555635E-7
-0.16499999999999998      6.203348545781765E-7
-0.16                     7.53195614372459E-7
-0.15499999999999997      9.144210473585179E-7
-0.15                     1.110021849210816E-6
-0.14500000000000002      1.347261454058299E-6
-0.13999999999999999      1.63490721930954E-6
-0.13499999999999998      1.9835272731318884E-6
-0.13                     2.4058390452967423E-6
-0.12500000000000003      2.9171151093324486E-6
-0.12                     3.5356507712433006E-6
-0.11499999999999999      4.283295399513474E-6
-0.11000000000000001      5.1860451738447174E-6
-0.10499999999999998      6.2746878794872845E-6
-0.1                      7.585479466061817E-6
-0.095                    9.160815921270284E-6
-0.09                     1.1049840954054537E-5
-0.08500000000000002      1.3308898376927885E-5
-0.07999999999999999      1.600169665114436E-5
-0.07500000000000001      1.9199001729847524E-5
-0.06999999999999998      2.2977615557331453E-5
-0.065                    2.741833836211188E-5
-0.06                     3.2602567412740834E-5
-0.05499999999999999      3.8607177346153366E-5
-0.05000000000000002      4.549739323765838E-5
-0.044999999999999984     5.331755237941262E-5
-0.03999999999999998      6.207999915033139E-5
-0.034999999999999976     7.175289293432198E-5
-0.02999999999999997      8.224840053217018E-5
-0.025000000000000022     9.341346765524715E-5
