% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 7 2022, 14:12
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      1.8009456044215486E-8
-0.295                    -9.39315282811436E-10
-0.29                     6.20603721264491E-9
-0.285                    5.355099993185107E-9
-0.27999999999999997      6.197775652099863E-9
-0.27499999999999997      7.453609255652372E-9
-0.27                     9.086832546512338E-9
-0.265                    1.09347374357688E-8
-0.26                     1.3151620584289252E-8
-0.255                    1.588811767419159E-8
-0.25                     1.9212966655042806E-8
-0.245                    2.322828742080373E-8
-0.24                     2.8092140414929074E-8
-0.235                    3.398588369488233E-8
-0.22999999999999998      4.111642637362635E-8
-0.22499999999999998      4.976147735039446E-8
-0.21999999999999997      6.01268112053656E-8
-0.215                    7.267806708900284E-8
-0.21                     8.784166530850291E-8
-0.20500000000000002      1.0613426317097044E-7
-0.2                      1.281866136196856E-7
-0.195                    1.5475151735711E-7
-0.19                     1.867266233065945E-7
-0.185                    2.251809755904807E-7
-0.18                     2.7138511911682996E-7
-0.175                    3.2684597971791534E-7
-0.16999999999999998      3.9334693083788E-7
-0.16499999999999998      4.729934920867694E-7
-0.16                     5.68265113934783E-7
-0.15499999999999997      6.820734206035227E-7
-0.15                     8.178271609898686E-7
-0.14500000000000002      9.795039394430924E-7
-0.13999999999999999      1.1717285486813664E-6
-0.13499999999999998      1.3998573923286E-6
-0.13                     1.6700680511135047E-6
-0.12500000000000003      1.9894524991543175E-6
-0.12                     2.366111802709181E-6
-0.11499999999999999      2.809249324318088E-6
-0.11000000000000001      3.329258504340822E-6
-0.10499999999999998      3.937800202416018E-6
-0.1                      4.647863366075162E-6
-0.095                    5.473801474902592E-6
-0.09                     6.43133584000637E-6
-0.08500000000000002      7.537515471647081E-6
-0.07999999999999999      8.810621963022133E-6
-0.07500000000000001      1.0270006801147561E-5
-0.06999999999999998      1.1935847863176754E-5
-0.065                    1.3828811790467739E-5
-0.06                     1.5969609694858804E-5
-0.05499999999999999      1.8378435520368917E-5
-0.05000000000000002      2.107427966381181E-5
-0.044999999999999984     2.407411546156635E-5
-0.03999999999999998      2.7391963156464926E-5
-0.034999999999999976     3.103784517489618E-5
-0.02999999999999997      3.501665804554138E-5
-0.025000000000000022     3.932699984598933E-5
-0.020000000000000018     4.396000722749784E-5
-0.015000000000000013     4.8898271863273415E-5
-0.009999999999999953     5.4114921106533614E-5
-0.0050000000000000044    5.957295975330092E-5
0                         6.522497655356319E-5
0.0050000000000000044     7.101331766455023E-5
0.009999999999999953      7.687081679481679E-5
0.015000000000000013      8.272214610420836E-5
0.020000000000000018      8.848581185297356E-5
0.024999999999999967      9.40767652656568E-5
0.030000000000000027      9.940953542742479E-5
0.03500000000000003       1.0440172349884907E-4
0.03999999999999998       1.0897763497515614E-4
0.044999999999999984      1.1307177965236028E-4
0.04999999999999993       1.1663194789886841E-4
0.05499999999999999       1.1962158498181543E-4
0.06                      1.2202123600231706E-4
0.06500000000000006       1.2382891951464372E-4
0.07                      1.2505939797566123E-4
0.07500000000000001       1.2574243176233872E-4
0.07999999999999996       1.259202115850393E-4
0.08499999999999996       1.2564424382920176E-4
0.09000000000000002       1.249720020905537E-4
0.09499999999999997       1.239581824873771E-4
0.09999999999999998       1.2267092088741595E-4
0.10499999999999998       1.2117382614591196E-4
0.10999999999999999       1.1949948135192929E-4
0.11499999999999999       1.1771598423139608E-4
0.12                      1.1584745435672313E-4
0.12499999999999994       1.1393540218136281E-4
0.12999999999999995       1.1200878554165217E-4
0.13500000000000006       1.100894236464853E-4
0.14                      1.0819480891115384E-4
0.14500000000000002       1.0633823963783503E-4
0.14999999999999997       1.0452939049945305E-4
0.15499999999999997       1.0277497843898058E-4
0.16000000000000003       1.0107933797184104E-4
0.16499999999999998       9.944492163177699E-5
0.16999999999999998       9.787263502072287E-5
0.175                     9.636713518744515E-5
0.18                      9.491740664815491E-5
0.185                     9.352870434615196E-5
0.19                      9.22001531377223E-5
0.19499999999999995       9.092562984287711E-5
0.19999999999999996       8.970261123164869E-5
0.20500000000000002       8.853041977572039E-5
0.21000000000000002       8.740682608627462E-5
0.21500000000000002       8.632886928232863E-5
0.22000000000000003       8.529413595727955E-5
0.22500000000000003       8.43005178273385E-5
0.23000000000000004       8.334581464426862E-5
0.23500000000000004       8.242784039191086E-5
0.24000000000000005       8.154456621771273E-5
0.24499999999999994       8.069409080182767E-5
0.24999999999999994       7.987459690626198E-5
0.25500000000000006       7.908436157874088E-5
0.25999999999999995       7.832176818886867E-5
0.26499999999999996       7.758529979552903E-5
0.26999999999999996       7.687353130443649E-5
0.27499999999999997       7.618512704154921E-5
0.2800000000000001        7.551883824476992E-5
0.2850000000000001        7.487349857694049E-5
0.29                      7.42480195333395E-5
0.295                     7.364138637726218E-5
0.3                       7.305265404247864E-5
0.295                     7.214002214195729E-5
0.29                      7.137429127492131E-5
0.2850000000000001        7.067362349157841E-5
0.2800000000000001        6.998160418150137E-5
0.2750000000000001        6.930017362228276E-5
0.26999999999999996       6.863877891374224E-5
0.26499999999999996       6.799280345293816E-5
0.25999999999999995       6.735550060858198E-5
0.25500000000000006       6.672496823502283E-5
0.25000000000000006       6.610058916298003E-5
0.24499999999999994       6.548055722335775E-5
0.23999999999999994       6.48627828910256E-5
0.23499999999999993       6.424560560579708E-5
0.22999999999999993       6.3627479156193E-5
0.22500000000000003       6.300671275822897E-5
0.22000000000000003       6.238153593925341E-5
0.21500000000000002       6.17501514785639E-5
0.21000000000000002       6.111069031729796E-5
0.20500000000000002       6.046117105839642E-5
0.20000000000000012       5.979948964361816E-5
0.19499999999999995       5.9123406727687753E-5
0.19                      5.843052447601541E-5
0.185                     5.771826238491562E-5
0.18                      5.698383416163222E-5
0.17500000000000004       5.6224222300701964E-5
0.16999999999999993       5.5436149432355645E-5
0.16499999999999992       5.461604722318784E-5
0.15999999999999998       5.376002292721398E-5
0.15499999999999997       5.286382328953889E-5
0.14999999999999997       5.192279588161619E-5
0.14500000000000002       5.093184827808519E-5
0.14                      4.988540564394802E-5
0.13500000000000006       4.877736755305902E-5
0.13000000000000006       4.7601065252059283E-5
0.1250000000000001        4.634922104742913E-5
0.12                      4.5013912023254624E-5
0.11499999999999999       4.358654092138006E-5
0.10999999999999999       4.205781773450987E-5
0.10500000000000004       4.041775635954917E-5
0.10000000000000003       3.8655691513226755E-5
0.09499999999999992       3.676032199981006E-5
0.09000000000000008       3.4719787283122006E-5
0.08499999999999996       3.2520554988696046E-5
0.07999999999999996       3.015558625135028E-5
0.07500000000000001       2.7604031241630487E-5
0.07                      2.4860006956068082E-5
0.06500000000000006       2.1909083962223313E-5
0.06000000000000005       1.874017401960525E-5
0.05499999999999994       1.5344409148933654E-5
0.0500000000000001        1.1714922649816898E-5
0.044999999999999984      7.84769907556935E-6
0.04000000000000015       3.742406226847589E-6
0.03500000000000003       -5.98798689099994E-7
0.029999999999999916      -5.163809496234404E-6
0.025000000000000022      -9.938096717901864E-6
0.019999999999999907      -1.4899978651981783E-5
0.015000000000000069      -2.001890576379625E-5
0.009999999999999953      -2.5257164775559878E-5
0.0050000000000000044     -3.056971140108263E-5
0                         -3.5903783834186575E-5
-0.0050000000000000044    -4.119960782183565E-5
-0.009999999999999953     -4.6385357371047784E-5
-0.014999999999999958     -5.14070357999266E-5
-0.020000000000000073     -5.6186197521470846E-5
-0.02499999999999991      -6.0651654205703755E-5
-0.030000000000000027     -6.473748005650127E-5
-0.034999999999999865     -6.838404799886553E-5
-0.03999999999999998      -7.154124090223467E-5
-0.045000000000000095     -7.417103419105192E-5
-0.04999999999999993      -7.624942671095536E-5
-0.05500000000000008      -7.776762428907153E-5
-0.06000000000000005      -7.873231374384826E-5
-0.06500000000000003      -7.916497238189713E-5
-0.07                     -7.910027193320904E-5
-0.07500000000000001      -7.858373381135152E-5
-0.07999999999999999      -7.766886720587531E-5
-0.0850000000000001       -7.640875515415541E-5
-0.08999999999999994      -7.48776399663622E-5
-0.09500000000000006      -7.312239599994773E-5
-0.0999999999999999       -7.120254491955064E-5
-0.10500000000000001      -6.916947892302479E-5
-0.11000000000000013      -6.706763229712017E-5
-0.11499999999999999      -6.493513441794226E-5
