% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Oct 7 2022, 11:18
% Dimension:          1
% Nodes:              121
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      3.3738082738547754E-8
-0.29                     8.33673025207037E-9
-0.27999999999999997      1.0391127559617365E-8
-0.27                     1.417854354779922E-8
-0.26                     2.0209089801884266E-8
-0.25                     2.9360112497760518E-8
-0.24                     4.4811463585730525E-8
-0.22999999999999998      6.6896296462119E-8
-0.21999999999999997      9.906931659653605E-8
-0.21                     1.4638609758645957E-7
-0.2                      2.1611978383318262E-7
-0.19                     3.1894616852324645E-7
-0.18                     4.7057234767178474E-7
-0.16999999999999998      7.007988179745047E-7
-0.16                     1.0350466945205922E-6
-0.15                     1.5265510792438593E-6
-0.13999999999999999      2.249239822795E-6
-0.13                     3.3105280228879198E-6
-0.12                     4.8657298166696E-6
-0.11000000000000001      7.137355830616423E-6
-0.1                      1.0439676354810904E-5
-0.09                     1.5207077118169147E-5
-0.07999999999999999      2.2020414732753232E-5
-0.06999999999999998      3.1617010304866E-5
-0.06                     4.48557034232528E-5
-0.05000000000000002      6.25909463881353E-5
-0.03999999999999998      8.540311876951867E-5
-0.02999999999999997      1.1316974516708674E-4
-0.020000000000000018     1.445741099554485E-4
-0.009999999999999953     1.7713342165041781E-4
0                         2.0702866169156547E-4
0.009999999999999953      2.3042983184837213E-4
0.020000000000000018      2.448878385147277E-4
0.030000000000000027      2.500566669170217E-4
0.03999999999999998       2.474185022555241E-4
0.04999999999999993       2.3935197049473178E-4
0.06                      2.2822125226673224E-4
0.07                      2.1587196469591662E-4
0.07999999999999996       2.035199752175506E-4
0.09000000000000002       1.9185279264280055E-4
0.09999999999999998       1.8118966960444462E-4
0.10999999999999999       1.7162354826612866E-4
0.12                      1.6312293935436944E-4
0.12999999999999995       1.555967795969539E-4
0.14                      1.4893228416181477E-4
0.14999999999999997       1.430153041882027E-4
0.16000000000000003       1.3774017975681072E-4
0.16999999999999998       1.3301365582991945E-4
0.18                      1.2875564528097908E-4
0.19                      1.2489845396489513E-4
0.19999999999999996       1.2138536432465248E-4
0.21000000000000002       1.1816905104280114E-4
0.22000000000000003       1.1521006155198183E-4
0.23000000000000004       1.1247546179289296E-4
0.24000000000000005       1.0993767771750995E-4
0.24999999999999994       1.0757563552331652E-4
0.25999999999999995       1.0536870905780617E-4
0.26999999999999996       1.0329844749555644E-4
0.2800000000000001        1.0135015003716593E-4
0.29                      9.951227480835777E-5
0.3                       9.777468910582025E-5
0.29                      9.610710736071208E-5
0.2800000000000001        9.452594288046969E-5
0.26999999999999996       9.303141946340636E-5
0.25999999999999995       9.160473481421154E-5
0.25000000000000006       9.023579653286607E-5
0.23999999999999994       8.892207472623739E-5
0.22999999999999993       8.765782967943303E-5
0.22000000000000003       8.643423202013322E-5
0.21000000000000002       8.524237904238058E-5
0.20000000000000012       8.407222980156081E-5
0.19                      8.291025659934444E-5
0.18                      8.173790092474425E-5
0.16999999999999993       8.052958003130707E-5
0.15999999999999998       7.924557664100429E-5
0.14999999999999997       7.784434075894386E-5
0.14                      7.624335399194017E-5
0.13000000000000006       7.433614606685313E-5
0.12                      7.19691207594361E-5
0.10999999999999999       6.892172610947165E-5
0.10000000000000003       6.488291779463846E-5
0.09000000000000008       5.942257347818322E-5
0.07999999999999996       5.1964085593914876E-5
0.07                      4.177171862507761E-5
0.06000000000000005       2.7980168780758212E-5
0.0500000000000001        9.711866828977128E-6
0.04000000000000015       -1.366269050492884E-5
0.029999999999999916      -4.209719650602936E-5
0.019999999999999907      -7.436646675474008E-5
0.009999999999999953      -1.0778142944763254E-4
0                         -1.3851895870342873E-4
-0.009999999999999953     -1.6271938414431605E-4
-0.020000000000000073     -1.778723801904977E-4
-0.030000000000000027     -1.836060420720181E-4
-0.03999999999999998      -1.8142226449873122E-4
-0.04999999999999993      -1.737436585399973E-4
-0.06000000000000005      -1.629761865437641E-4
-0.07                     -1.5099181686619858E-4
-0.07999999999999999      -1.3901766082844447E-4
-0.08999999999999994      -1.277429180643395E-4
-0.0999999999999999       -1.1748408116604413E-4
-0.11000000000000013      -1.0833000610312957E-4
-0.1200000000000001       -1.0024528201135246E-4
-0.13000000000000006      -9.313562133193806E-5
-0.14000000000000004      -8.688579411864536E-5
-0.15                     -8.137989292588271E-5
-0.1600000000000001       -7.651104258902284E-5
-0.17000000000000007      -7.218517732445268E-5
-0.18000000000000002      -6.832169242587299E-5
-0.19                     -6.485258736688096E-5
-0.19999999999999996      -6.172098827780871E-5
-0.21000000000000005      -5.8879516544263014E-5
-0.22000000000000003      -5.628873487506423E-5
-0.22999999999999998      -5.391577074146237E-5
-0.23999999999999994      -5.1733144607725196E-5
-0.2499999999999999       -4.9717794272175664E-5
-0.2600000000000001       -4.785027273102191E-5
-0.2700000000000001       -4.611409425702618E-5
-0.2800000000000001       -4.4495204665296565E-5
-0.29000000000000004      -4.2981553937365345E-5
-0.3                      -4.1563696222207024E-5
