% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Oct 7 2022, 12:45
% Dimension:          1
% Nodes:              121
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      3.376164923566259E-8
-0.29                     8.300488746393269E-9
-0.27999999999999997      1.0390375031536757E-8
-0.27                     1.4178237883752232E-8
-0.26                     2.0208775485431525E-8
-0.25                     2.935996389923196E-8
-0.24                     4.481169148567656E-8
-0.22999999999999998      6.689715995494644E-8
-0.21999999999999997      9.907136750577955E-8
-0.21                     1.4639040725892315E-7
-0.2                      2.161284283616847E-7
-0.19                     3.1896317280039315E-7
-0.18                     4.706055054686952E-7
-0.16999999999999998      7.00865814126289E-7
-0.16                     1.0351767277790357E-6
-0.15                     1.526802735801676E-6
-0.13999999999999999      2.2497258046351386E-6
-0.13                     3.3114643806270267E-6
-0.12                     4.8675285363071525E-6
-0.11000000000000001      7.140796547098044E-6
-0.1                      1.0446217982901186E-5
-0.09                     1.5219405025871426E-5
-0.07999999999999999      2.204335310920226E-5
-0.06999999999999998      3.1658920318039124E-5
-0.06                     4.4930325518220714E-5
-0.05000000000000002      6.271912738546308E-5
-0.03999999999999998      8.561280979756759E-5
-0.02999999999999997      1.1349140864291888E-4
-0.020000000000000018     1.45029090072332E-4
-0.009999999999999953     1.7772076571637827E-4
0                         2.0770742741973072E-4
0.009999999999999953      2.3112416315557347E-4
0.020000000000000018      2.4551380858447405E-4
0.030000000000000027      2.5055351874449087E-4
0.03999999999999998       2.477637063921189E-4
0.04999999999999993       2.3955548645681655E-4
0.06                      2.2831009364519128E-4
0.07                      2.158767214078905E-4
0.07999999999999996       2.034674698077282E-4
0.09000000000000002       1.9176371956897638E-4
0.09999999999999998       1.8107885079073202E-4
0.10999999999999999       1.7150111289271835E-4
0.12                      1.6299558888283112E-4
0.12999999999999995       1.5546883389724642E-4
0.14                      1.4880645593388198E-4
0.14999999999999997       1.4289324035400845E-4
0.16000000000000003       1.3762282820194E-4
0.16999999999999998       1.329015095711354E-4
0.18                      1.2864890358903078E-4
0.19                      1.247971282925398E-4
0.19999999999999996       1.2128934790456762E-4
0.21000000000000002       1.1807816466160717E-4
0.22000000000000003       1.1512408369811108E-4
0.23000000000000004       1.1239414852553482E-4
0.24000000000000005       1.0986077574236556E-4
0.24999999999999994       1.0750289082593548E-4
0.25999999999999995       1.0529984332656967E-4
0.26999999999999996       1.032332241595351E-4
0.2800000000000001        1.0128836207758628E-4
0.29                      9.94537095670191E-5
0.3                       9.771913497647259E-5
0.29                      9.606233332039025E-5
0.2800000000000001        9.449017025141565E-5
0.26999999999999996       9.299988915038305E-5
0.25999999999999995       9.157727350622409E-5
0.25000000000000006       9.021363147411585E-5
0.23999999999999994       8.890496878062118E-5
0.22999999999999993       8.764522584282218E-5
0.22000000000000003       8.642619922548334E-5
0.21000000000000002       8.523918337164963E-5
0.20000000000000012       8.407400438888844E-5
0.19                      8.291713260678092E-5
0.18                      8.175009653182979E-5
0.16999999999999993       8.054733145072064E-5
0.15999999999999998       7.92690657714742E-5
0.14999999999999997       7.787367505094145E-5
0.14                      7.627844851861998E-5
0.13000000000000006       7.437659271523997E-5
0.12                      7.201393297230979E-5
0.10999999999999999       6.896895493939112E-5
0.10000000000000003       6.492907611677498E-5
0.09000000000000008       5.946181318491784E-5
0.07999999999999996       5.198713350574772E-5
0.07                      4.176474456057195E-5
0.06000000000000005       2.7924136615912162E-5
0.0500000000000001        9.583555355552987E-6
0.04000000000000015       -1.3886162511266484E-5
0.029999999999999916      -4.2428823053723084E-5
0.019999999999999907      -7.479622688348806E-5
0.009999999999999953      -1.0826724762777011E-4
0                         -1.389920479733161E-4
-0.009999999999999953     -1.6310878216424415E-4
-0.020000000000000073     -1.7813407895580423E-4
-0.030000000000000027     -1.8373569940941342E-4
-0.03999999999999998      -1.8144561753236766E-4
-0.04999999999999993      -1.7369721349279733E-4
-0.06000000000000005      -1.6289252123765396E-4
-0.07                     -1.508939011110537E-4
-0.07999999999999999      -1.3891924739182904E-4
-0.08999999999999994      -1.2765109363723664E-4
-0.0999999999999999       -1.1740180077310589E-4
-0.11000000000000013      -1.0825793182638057E-4
-0.1200000000000001       -1.0018293313190517E-4
-0.13000000000000006      -9.308203017609476E-5
-0.14000000000000004      -8.683985347502033E-5
-0.15                     -8.134052570026684E-5
-0.1600000000000001       -7.64772746370866E-5
-0.17000000000000007      -7.215616044530032E-5
-0.18000000000000002      -6.829670347331206E-5
-0.19                     -6.483101704872982E-5
-0.19999999999999996      -6.17023263881669E-5
-0.21000000000000005      -5.8863336898028364E-5
-0.22000000000000003      -5.627468147685697E-5
-0.22999999999999998      -5.3903545785348796E-5
-0.23999999999999994      -5.1722498379298155E-5
-0.2499999999999999       -4.9708516768919403E-5
-0.2600000000000001       -4.784218674183842E-5
-0.2700000000000001       -4.6107049661907213E-5
-0.2800000000000001       -4.448907376088285E-5
-0.29000000000000004      -4.297622762503431E-5
-0.3                      -4.155813651822689E-5
