% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 7 2022, 15:41
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      3.3241037407527226E-8
-0.295                    2.0585408457240016E-9
-0.29                     5.4149453419148074E-9
-0.285                    5.680181006757516E-9
-0.27999999999999997      6.40051386052367E-9
-0.27499999999999997      7.538370701358939E-9
-0.27                     9.191050155822195E-9
-0.265                    1.1101472979381774E-8
-0.26                     1.3364738009569952E-8
-0.255                    1.615832053621653E-8
-0.25                     1.957135162722792E-8
-0.245                    2.370433351950162E-8
-0.24                     2.8719601154359605E-8
-0.235                    3.4812763939830855E-8
-0.22999999999999998      4.220729508192336E-8
-0.22499999999999998      5.1202119571137785E-8
-0.21999999999999997      6.201923684185992E-8
-0.215                    7.517143474600397E-8
-0.21                     9.112650020645695E-8
-0.20500000000000002      1.1045979191779376E-7
-0.2                      1.338804745585266E-7
-0.195                    1.6224326459726713E-7
-0.19                     1.9657886940318848E-7
-0.185                    2.3812983028146632E-7
-0.18                     2.883924341019516E-7
-0.175                    3.4916673686187017E-7
-0.16999999999999998      4.2261589389879E-7
-0.16499999999999998      5.113362418782721E-7
-0.16                     6.184397864642531E-7
-0.15499999999999997      7.47650869953897E-7
-0.15                     9.034188798938073E-7
-0.14500000000000002      1.091048873417079E-6
-0.13999999999999999      1.3168518860455475E-6
-0.13499999999999998      1.5883164094396345E-6
-0.13                     1.91430198056061E-6
-0.12500000000000003      2.3052549213662228E-6
-0.12                     2.773444872068279E-6
-0.11499999999999999      3.3332187106524072E-6
-0.11000000000000001      4.001265556737649E-6
-0.10499999999999998      4.796882607134249E-6
-0.1                      5.742226327370311E-6
-0.095                    6.862526840552759E-6
-0.09                     8.18623510747679E-6
-0.08500000000000002      9.745062742783671E-6
-0.07999999999999999      1.1573863411797664E-5
-0.07500000000000001      1.371029349021562E-5
-0.06999999999999998      1.61941794820966E-5
-0.065                    1.90665128026217E-5
-0.06                     2.2367992158748823E-5
-0.05499999999999999      2.613704406409166E-5
-0.05000000000000002      3.040727785527501E-5
-0.044999999999999984     3.5204377808474525E-5
-0.03999999999999998      4.054250522281589E-5
-0.034999999999999976     4.642037815138376E-5
-0.02999999999999997      5.2817311081565726E-5
-0.025000000000000022     5.968961860363469E-5
-0.020000000000000018     6.696789449482047E-5
-0.015000000000000013     7.455574086401325E-5
-0.009999999999999953     8.233050706502561E-5
-0.0050000000000000044    9.01464751592568E-5
0                         9.784068338918962E-5
0.0050000000000000044     1.052412242601168E-4
0.009999999999999953      1.1217743693191183E-4
0.015000000000000013      1.184910148289606E-4
0.020000000000000018      1.240467660321812E-4
0.024999999999999967      1.2874168429722832E-4
0.030000000000000027      1.3251116043728477E-4
0.03500000000000003       1.35331572472199E-4
0.03999999999999998       1.3721905670366705E-4
