% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 7 2022, 21:34
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      2.3914007019468122E-9
-0.295                    3.6379279852596657E-9
-0.29                     4.872534106036046E-9
-0.285                    5.006510685482089E-9
-0.27999999999999997      5.679007545219074E-9
-0.27499999999999997      6.628695913188401E-9
-0.27                     7.91816949947181E-9
-0.265                    9.422233128042691E-9
-0.26                     1.1190580437319712E-8
-0.255                    1.331734185608627E-8
-0.25                     1.5856522203987607E-8
-0.245                    1.8864478153596812E-8
-0.24                     2.242363933257053E-8
-0.235                    2.6629859481766445E-8
-0.22999999999999998      3.158756579346293E-8
-0.22499999999999998      3.741606447106578E-8
-0.21999999999999997      4.4253104236088364E-8
-0.215                    5.2270734452210535E-8
-0.21                     6.159460515021922E-8
-0.20500000000000002      7.246223766589928E-8
-0.2                      8.509814452032182E-8
-0.195                    9.974843533776597E-8
-0.19                     1.16691144493058E-7
-0.185                    1.3623594346455494E-7
-0.18                     1.5872626854564042E-7
-0.175                    1.8454200430961016E-7
-0.16999999999999998      2.1410222733119104E-7
-0.16499999999999998      2.4786816663957025E-7
-0.16                     2.8634641014156506E-7
-0.15499999999999997      3.300923844075985E-7
-0.15                     3.797141530165672E-7
-0.14500000000000002      4.3587658350607884E-7
-0.13999999999999999      4.993059365723533E-7
-0.13499999999999998      5.707949336581673E-7
-0.13                     6.512083603743906E-7
-0.12500000000000003      7.414892630120376E-7
-0.12                     8.426657941225903E-7
-0.11499999999999999      9.55858760470856E-7
-0.11000000000000001      1.0822899228431434E-6
-0.10499999999999998      1.22329109208088E-6
-0.1                      1.3803140590773212E-6
-0.095                    1.55494138844741E-6
-0.09                     1.7488980956712322E-6
-0.08500000000000002      1.9640642154176756E-6
-0.07999999999999999      2.2024882540663223E-6
-0.07500000000000001      2.4664015009810066E-6
-0.06999999999999998      2.7582331514424885E-6
-0.065                    3.080626166080589E-6
-0.06                     3.4364537582839765E-6
-0.05499999999999999      3.828836359738835E-6
-0.05000000000000002      4.261158864161027E-6
-0.044999999999999984     4.737087888163871E-6
-0.03999999999999998      5.260588714515418E-6
-0.034999999999999976     5.83594149569485E-6
-0.02999999999999997      6.467756190955315E-6
-0.025000000000000022     7.1609855875800465E-6
-0.020000000000000018     7.920935614317302E-6
-0.015000000000000013     8.753271990358468E-6
-0.009999999999999953     9.664022065813177E-6
-0.0050000000000000044    1.0659570500281523E-5
0                         1.1746647193445114E-5
0.0050000000000000044     1.2932305631967108E-5
0.009999999999999953      1.4223889553513774E-5
0.015000000000000013      1.56289855611773E-5
0.020000000000000018      1.7155359063246988E-5
0.024999999999999967      1.881087068291573E-5
0.030000000000000027      2.0603370105651464E-5
0.03500000000000003       2.2540564242098405E-5
0.03999999999999998       2.4629856624335784E-5
0.044999999999999984      2.687815517556571E-5
0.04999999999999993       2.929164596055233E-5
0.05499999999999999       3.1875531307956936E-5
0.06                      3.463373187427782E-5
0.06500000000000006       3.756855387198071E-5
0.07                      4.068032488434636E-5
