% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 7 2022, 15:24
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Global
% -E_time (V)             Value
-0.3                      3.110258397899914E-8
-0.295                    2.124249573926795E-9
-0.29                     5.399007253918338E-9
-0.285                    5.679745542874449E-9
-0.27999999999999997      6.396787360002883E-9
-0.27499999999999997      7.53074354847861E-9
-0.27                     9.180166029002094E-9
-0.265                    1.1087402007802928E-8
-0.26                     1.3346149449418943E-8
-0.255                    1.6133505016529714E-8
-0.25                     1.9538477555052305E-8
-0.245                    2.3660920989289623E-8
-0.24                     2.8662211166179338E-8
-0.235                    3.473688057934548E-8
-0.22999999999999998      4.210702119629027E-8
-0.22499999999999998      5.106948301288403E-8
-0.21999999999999997      6.184469904321155E-8
-0.215                    7.494106482379513E-8
-0.21                     9.082247151834576E-8
-0.20500000000000002      1.1005870696272313E-7
-0.2                      1.3335147362171221E-7
-0.195                    1.6154573825985524E-7
-0.19                     1.9565939923528152E-7
-0.185                    2.3691818015623557E-7
-0.18                     2.8679631617253593E-7
-0.175                    3.470649816839632E-7
-0.16999999999999998      4.1984955648189565E-7
-0.16499999999999998      5.076970471749466E-7
-0.16                     6.136551582970365E-7
-0.15499999999999997      7.413645924047863E-7
-0.15                     8.951662045885723E-7
-0.14500000000000002      1.0802246065190812E-6
-0.13999999999999999      1.302669664493834E-6
-0.13499999999999998      1.5697570112827246E-6
-0.13                     1.8900481218522527E-6
-0.12500000000000003      2.273609597194503E-6
-0.12                     2.7322299462940406E-6
-0.11499999999999999      3.279650219397793E-6
-0.11000000000000001      3.9318021727979085E-6
-0.10499999999999998      4.7070440722718135E-6
-0.1                      5.6263796115409354E-6
-0.095                    6.713639611481549E-6
-0.09                     7.995599136000454E-6
-0.08500000000000002      9.501994520212886E-6
-0.07999999999999999      1.12653959127628E-5
-0.07500000000000001      1.3320881998377775E-5
-0.06999999999999998      1.5705455784770667E-5
-0.065                    1.8457135543271336E-5
-0.06                     2.1613655687386803E-5
-0.05499999999999999      2.521072174339941E-5
-0.05000000000000002      2.9279785237243974E-5
-0.044999999999999984     3.384534183017741E-5
-0.03999999999999998      3.892181199817284E-5
-0.034999999999999976     4.451013830268185E-5
-0.02999999999999997      5.0594323265148005E-5
-0.025000000000000022     5.713822825316576E-5
-0.020000000000000018     6.408304121697195E-5
-0.015000000000000013     7.134587824241782E-5
-0.009999999999999953     7.881998579566231E-5
-0.0050000000000000044    8.637693388733334E-5
0                         9.387102093039687E-5
0.0050000000000000044     1.011458519740868E-4
0.009999999999999953      1.0804273046995047E-4
0.015000000000000013      1.1441017176220392E-4
0.020000000000000018      1.2011357420061026E-4
0.024999999999999967      1.2504394308295608E-4
0.030000000000000027      1.2912460633096096E-4
0.03500000000000003       1.3231510181997913E-4
0.03999999999999998       1.346118181997205E-4
0.044999999999999984      1.360454526398531E-4
0.04999999999999993       1.3667580568421924E-4
0.05499999999999999       1.365847681754788E-4
0.06                      1.3586850668061652E-4
0.06500000000000006       1.3462981183063255E-4
0.07                      1.329713768611819E-4
0.07500000000000001       1.309904903106724E-4
0.07999999999999996       1.2877533186262522E-4
0.08499999999999996       1.2640281282361304E-4
0.09000000000000002       1.239377348981401E-4
0.09499999999999997       1.2143295794511226E-4
0.09999999999999998       1.1893025510868609E-4
0.10499999999999998       1.1646156887990707E-4
0.10999999999999999       1.1405044078731509E-4
0.11499999999999999       1.117134520964338E-4
0.12                      1.0946157145199571E-4
0.12499999999999994       1.0730135226015314E-4
