% Model:              2022_CV_No_Electrochem.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 14 2022, 14:09
% Dimension:          1
% Nodes:              241
% Expressions:        10
% Description:        Global
% -E_time (V)             Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value
0.23000000000000004       8.458237660357348E-6     8.46791822865853E-6      8.479884901145198E-6     8.572783849396624E-6     8.684208067515186E-6     9.45249663922889E-6      1.0211603219906937E-5    1.3405242878456299E-5    1.4475446505993506E-5    9.209068507715598E-6
0.23500000000000004       8.360930675180654E-6     8.37026780100769E-6      8.381808502679287E-6     8.47135419352841E-6      8.578662523488734E-6     9.31670093409739E-6      1.0044785722060391E-5    1.3175922421344565E-5    1.4409001122278066E-5    9.740584078093565E-6
0.24000000000000005       8.267216218253455E-6     8.276226172576261E-6     8.287361176660295E-6     8.373717099664211E-6     8.477117149499354E-6     9.186464443460514E-6     9.884875978603567E-6     1.2941510406777981E-5    1.430480625469057E-5     1.0269336866766931E-5
0.24499999999999994       8.176872179993678E-6     8.185570465441153E-6     8.196319072646489E-6     8.279640243036191E-6     8.379328470554193E-6     9.06147064845687E-6      9.7315545764275E-6       1.2703628974350322E-5    1.4168037282816903E-5    1.0789366193674301E-5
0.24999999999999994       8.089694720280564E-6     8.098096087031643E-6     8.108476649109679E-6     8.188910071314153E-6     8.285071992652655E-6     8.941423761115641E-6     9.584531503546346E-6     1.246653963163567E-5     1.400383704812595E-5     1.1296030280714766E-5
0.25500000000000006       8.00549664684398E-6      8.013615114718964E-6     8.023645064969694E-6     8.10132999487632E-6      8.194140643983904E-6     8.826043758065966E-6     9.443503404597857E-6     1.2230840122865057E-5    1.3817176668726989E-5    1.1782931714190698E-5
0.25999999999999995       7.924105789118833E-6     7.931954672540574E-6     7.941650559295188E-6     8.01671881365406E-6      8.106343367210722E-6     8.715066663550638E-6     9.308162726219047E-6     1.1999339506162648E-5    1.3612800665800812E-5    1.2243957397744941E-5
0.26499999999999996       7.84536353935972E-6      7.852955473766427E-6     7.862332995181319E-6     7.934909331207083E-6     8.021503658687264E-6     8.608245440346717E-6     9.178215913154562E-6     1.1772089362818955E-5    1.339512648098595E-5     1.2673271357104222E-5
0.26999999999999996       7.769123591533791E-6     7.77647056109745E-6      7.785544601163808E-6     7.855747079377679E-6     7.939458234601561E-6     8.505349015530692E-6     9.053383466956112E-6     1.1551083189384392E-5    1.3168137546927461E-5    1.3065389938176506E-5
0.27499999999999997       7.695250804928488E-6     7.702364171089343E-6     7.711148836330823E-6     7.77908915497012E-6      7.860055874841056E-6     8.406161011170326E-6     8.93339612217265E-6      1.133599471757129E-5     1.293567565837632E-5     1.3415406128350657E-5
0.2800000000000001        7.623620166928527E-6     7.63051069707054E-6      7.639019353155542E-6     7.704803177510658E-6     7.78315637523062E-6      8.310479002023115E-6     8.817996093328899E-6     1.112814060318491E-5     1.2699402938834727E-5    1.3719198118124708E-5
0.2850000000000001        7.554115862345463E-6     7.560793758216911E-6     7.569039066045433E-6     7.632766353072944E-6     7.708629581306952E-6     8.218113831309243E-6     8.706938971253877E-6     1.0926983931630233E-5    1.2463612305545123E-5    1.397360848022069E-5
0.29                      7.486630442344095E-6     7.493105368018295E-6     7.501099319066911E-6     7.562864628008063E-6     7.636354514097726E-6     8.128888756821196E-6     8.59999357497362E-6      1.0733280464386275E-5    1.2228945070897251E-5    1.4176584569701653E-5
0.295                     7.421064077177529E-6     7.427345186361428E-6     7.435099137083797E-6     7.494991924931712E-6     7.566218584812214E-6     8.0426385977373E-6       8.496941290928498E-6     1.054701750633218E-5     1.1998252513876707E-5    1.4327266091952028E-5
0.3                       7.357323882835281E-6     7.363419845359488E-6     7.370944550462217E-6     7.4290494545257715E-6    7.498116884480535E-6     7.959208965916339E-6     8.39757582769519E-6      1.0367713921142128E-5    1.1771618699435698E-5    1.4426010500760824E-5
0.295                     7.2949156890145155E-6    7.300646164451204E-6     7.307715965333992E-6     7.36222094914794E-6      7.426850362539654E-6     7.851528431991425E-6     8.24753122558678E-6      9.921785468558582E-6     1.1029081886692909E-5    1.2986895008014437E-5
0.29                      7.234230288495388E-6     7.239632112795093E-6     7.246293047068019E-6     7.297567664036008E-6     7.3582250449824734E-6    7.759143835770634E-6     8.126443861237624E-6     9.600662745300498E-6     1.0490634873104573E-5    1.1750545526338118E-5
0.2850000000000001        7.175339672000008E-6     7.1805231695389906E-6    7.186913219975147E-6     7.236065524827374E-6     7.294146587352978E-6     7.674314886283106E-6     8.017733230467839E-6     9.343164973907933E-6     1.007919959107927E-5     1.0803288089456036E-5
0.2800000000000001        7.1179404044926146E-6    7.122914512991924E-6     7.129044837370871E-6     7.176164884821942E-6     7.231785198994657E-6     7.591470326404828E-6     7.91357813453439E-6      9.102781459846564E-6     9.707526729515685E-6     9.993475838437979E-6
0.2750000000000001        7.061891062105142E-6     7.066631961673065E-6     7.072472726911945E-6     7.1173209083532725E-6    7.170179723628242E-6     7.510463790927164E-6     7.81216394805936E-6      8.876373014148847E-6     9.363972235232737E-6     9.279285260615336E-6
0.26999999999999996       7.0071972296987095E-6    7.011713536450691E-6     7.017275486239329E-6     7.059937836462785E-6     7.110143472592479E-6     7.432107978214534E-6     7.714100576524722E-6     8.66141543225157E-6      9.042411884529912E-6     8.639647460377053E-6
0.26499999999999996       6.953809686885736E-6     6.95811760366875E-6      6.963420994879042E-6     7.004060686053172E-6     7.051820122087508E-6     7.356003926022781E-6     7.618888192028968E-6     8.454696794182916E-6     8.737074128151115E-6     8.05821077746448E-6
0.25999999999999995       6.9016331632705925E-6    6.905734942553499E-6     6.910782601015721E-6     6.949423549762821E-6     6.994769997441088E-6     7.281480954884958E-6     7.5256807354532786E-6    8.253895086741873E-6     8.444595460240598E-6     7.524159960127124E-6
0.25500000000000006       6.850594668781755E-6     6.854487865685885E-6     6.859276752785959E-6     6.895896117888533E-6     6.938804402183804E-6     7.2082866350327116E-6    7.434106127799064E-6     8.057662519203775E-6     8.161912709469955E-6     7.030023548893829E-6
0.25000000000000006       6.800637855048507E-6     6.804322698011959E-6     6.808853135567109E-6     6.843455526855745E-6     6.883935710680527E-6     7.136320005149814E-6     7.3439388920522596E-6    7.864965541671872E-6     7.887085801981132E-6     6.570305030333083E-6
0.24499999999999994       6.751698838824398E-6     6.7551752239259355E-6    6.75944714272453E-6      6.79203481281109E-6      6.8300953622223495E-6    7.06538816164086E-6      7.254845689931669E-6     7.67485696158326E-6      7.618758002580032E-6     6.140858837792572E-6
0.23999999999999994       6.703707080698709E-6     6.706972283871492E-6     6.7109823650872555E-6    6.741532353403799E-6     6.777151488800544E-6     6.995264976338721E-6     7.166487954976759E-6     7.486546391028242E-6     7.35580702507886E-6      5.7384891444896534E-6
0.23499999999999993       6.656591837561179E-6     6.659641564901264E-6     6.6633845564916805E-6    6.691859301673103E-6     6.724998290370881E-6     6.925759263337015E-6     7.078587241716919E-6     7.299400319304701E-6     7.0973666404113574E-6    5.360906617137036E-6
0.22999999999999993       6.610280130214971E-6     6.613109246619529E-6     6.616578880747915E-6     6.642933748015145E-6     6.673546567205215E-6     6.856693162045904E-6     6.990880566034922E-6     7.112888256273939E-6     6.8428268047292405E-6    5.005529837125563E-6
0.22500000000000003       6.564692797051545E-6     6.56729495451056E-6      6.570483490257439E-6     6.594663311852339E-6     6.622692569485228E-6     6.7878766607104526E-6    6.903093537301395E-6     6.9265645542812665E-6    6.591755850198402E-6     4.671212175837096E-6
0.22000000000000003       6.519743011033594E-6     6.522110377868248E-6     6.525008270504669E-6     6.546944886116205E-6     6.572318909062753E-6     6.719110023290406E-6     6.814950159438772E-6     6.740070434500569E-6     6.343852726659624E-6     4.356398398867468E-6
0.21500000000000002       6.475334977740803E-6     6.477458303113373E-6     6.4800542940433186E-6    6.4996674837055425E-6    6.5223016509263475E-6    6.6501880125608455E-6    6.726177417147499E-6     6.553127618056645E-6     6.0989368324990455E-6    4.0598009735683715E-6
0.21000000000000002       6.4313613530872E-6       6.433229981854437E-6     6.435511128618669E-6     6.4527091078264765E-6    6.472506672658156E-6     6.580895704960416E-6     6.636498958322436E-6     6.365528674375849E-6     5.856936050782333E-6     3.7804374550192923E-6
0.20500000000000002       6.387700026904013E-6     6.3893018000577665E-6    6.391253365360944E-6     6.405932180760856E-6     6.422783717411781E-6     6.5110036701972375E-6    6.5456310189530045E-6    6.17713222044133E-6      5.617867175908999E-6     3.5174231997248908E-6
0.20000000000000012       6.344210596101609E-6     6.3455317641621425E-6    6.347137123302381E-6     6.3591802182959635E-6    6.372963259458518E-6     6.440265563707827E-6     6.4532821298024294E-6    5.987860456714017E-6     5.3818192961161625E-6    3.269916060514583E-6
0.19499999999999995       6.300730159004299E-6     6.301755331393884E-6     6.302995927348015E-6     6.312274116052702E-6     6.322853287325082E-6     6.368415674985956E-6     6.359152381548268E-6     5.797695827558605E-6     5.148941388524059E-6     3.0371434669712978E-6
0.19                      6.257068146933898E-6     6.257780242609304E-6     6.258635545775122E-6     6.265007051133394E-6     6.2722342723536545E-6    6.295165425712515E-6     6.262931733622475E-6     5.6066770854443135E-6    4.919430553322792E-6     2.818395705942326E-6
0.185                     6.213000090842957E-6     6.213380291410813E-6     6.213827765820529E-6     6.217138329545625E-6     6.220853081287038E-6     6.220199502036057E-6     6.164298637933364E-6     5.414895405160142E-6     4.693520175641457E-6     2.613000844269506E-6
0.18                      6.168260148047336E-6     6.168287874831915E-6     6.168302977961582E-6     6.1683862507780506E-6    6.168416156663286E-6     6.1431718634317505E-6    6.062919097286494E-6     5.222490237254806E-6     4.471468901772563E-6     2.420313925556464E-6
0.17500000000000004       6.1225321083431706E-6    6.122185036784707E-6     6.12174126994489E-6      6.118419607555209E-6     6.114581481924082E-6     6.06370136139456E-6      5.9584457400634604E-6    5.029644558913226E-6     4.253550585856844E-6     2.239715264846402E-6
0.16999999999999993       6.0754385666047974E-6    6.074692689947754E-6     6.0737617143319836E-6    6.06684748407602E-6      6.058948965408848E-6     5.9813668460533235E-6    5.850516855379117E-6     4.836579540064732E-6     4.040044956624454E-6     2.070607330804584E-6
0.16499999999999992       6.026527918379657E-6     6.025357681537586E-6     6.023909525938428E-6     6.0132071097262195E-6    6.001049094923372E-6     5.895701803826822E-6     5.73875549963743E-6      4.643548716484948E-6     3.831229009109882E-6     1.9124109708789605E-6
0.15999999999999998       5.975258774443896E-6     5.9736373075616555E-6    5.971640704236272E-6     5.95694945920806E-6      5.940329641658862E-6     5.806188538740934E-6     5.622768675524114E-6     4.450831710614982E-6     3.6273692653861996E-6    1.7645635741895166E-6
0.15499999999999997       5.9209813247993545E-6    5.9188808139593E-6       5.916303708552299E-6     5.8974222120449725E-6    5.87614009675381E-6      5.712251880480557E-6     5.5021465358771926E-6    4.258727566822656E-6     3.428714973159487E-6     1.626518566864325E-6
0.14999999999999997       5.862915125210671E-6     5.860307368938128E-6     5.857117663669114E-6     5.833849661607335E-6     5.807713528288319E-6     5.613252439856903E-6     5.376461600930158E-6     4.0675478214174985E-6    3.2354922575133616E-6    1.4977451519354501E-6
0.14500000000000002       5.800122728362327E-6     5.796979943887482E-6     5.793146551326381E-6     5.765309155839126E-6     5.734145572394122E-6     5.5084794784970035E-6    5.245267995407786E-6     3.877609447599862E-6     3.047899242722946E-6     1.3777282176627806E-6
0.14                      5.7314785435660966E-6    5.727774505752143E-6     5.723268812797013E-6     5.690703649316548E-6     5.6543702927484856E-6    5.397143496381665E-6     5.1081007059685955E-6    3.6892278176802104E-6    2.8661021518397364E-6    1.2659685420605998E-6
0.13500000000000006       5.655632300789473E-6     5.651343919821619E-6     5.646141788565964E-6     5.6087299778848335E-6    5.567132697221231E-6     5.278368688337071E-6     4.964474861557533E-6     3.50270982527551E-6      2.6902323631332945E-6    1.1619831638112607E-6
0.13000000000000006       5.57096653980911E-6      5.566076011946006E-6     5.560160476839298E-6     5.517842558349672E-6     5.470957816181528E-6     5.151185485895249E-6     4.81388505168098E-6      3.318347306674912E-6     2.520384377872619E-6     1.0653057671242987E-6
0.1250000000000001        5.4755476757531755E-6    5.470045374714481E-6     5.463410233694871E-6     5.4162123894711086E-6    5.364116437556471E-6     5.014523479617182E-6     4.655804711450742E-6     3.1364108881518703E-6    2.3566146370800307E-6    9.754870321493886E-7
0.12                      5.366839930032278E-6     5.3607294454792235E-6    5.35338553424386E-6      5.30146572808012E-6      5.244587884611786E-6     4.867205108112984E-6     4.489685617404543E-6     2.9571443671211644E-6    2.1989411107307807E-6    8.920949359498237E-7
0.11499999999999999       5.243042514565912E-6     5.236338118106537E-6     5.228309912075046E-6     5.17208121016537E-6      5.109785502287451E-6     4.707940605455248E-6     4.3149575577422315E-6    2.7807597130085436E-6    2.0473435703406124E-6    8.147149748935436E-7
0.10999999999999999       5.100009272739169E-6     5.092757051734076E-6     5.084108797191253E-6     5.0233668908763945E-6    4.957912187685627E-6     4.535324818124552E-6     4.1310282652755045E-6    2.607432749719454E-6     1.9017644470505688E-6    7.429502853659264E-7
0.10500000000000004       4.934055817216382E-6     4.926330145473418E-6     4.917161311581093E-6     4.853564696393637E-6     4.784989249479957E-6     4.3478366333154905E-6    3.93728372987187E-6      2.4372995562586525E-6    1.762110175472408E-6     6.764216554097529E-7
0.10000000000000003       4.740830679849515E-6     4.73274754542862E-6      4.723208793328076E-6     4.65783469176185E-6      4.587508419490431E-6     4.1438418982356185E-6    3.7330890395112878E-6    2.2704535973900483E-6    1.6282529220525718E-6    6.14767428337747E-7
0.09499999999999992       4.515182264468677E-6     4.506912715596016E-6     4.497221974204337E-6     4.431639712010622E-6     4.361525712620997E-6     3.921426877564616E-6     3.517789934785633E-6     2.1069435739856233E-6    1.5000325977925283E-6    5.576432999434907E-7
0.09000000000000008       4.251216519698032E-6     4.243001296431568E-6     4.233461074293538E-6     4.169936337636769E-6     4.102532979346876E-6     3.6794746301874367E-6    3.290715299723811E-6     1.9467719630019975E-6    1.3772590640589728E-6    5.047220152213735E-7
0.08499999999999996       3.9422785994921544E-6    3.934445463657834E-6     3.925463223914399E-6     3.866999964227358E-6     3.805562131807716E-6     3.415054727676533E-6     3.05118085140625E-6      1.7898941999048157E-6    1.2597144459500628E-6    4.5569297173316213E-7
0.07999999999999996       3.580984426255212E-6     3.57396713445914E-6      3.56607743810681E-6      3.516563217746339E-6     3.4652425532641565E-6    3.1270111084680513E-6    2.798494329898113E-6     1.6362184459677828E-6    1.1471554759570665E-6    4.1026174002594587E-7
0.07500000000000001       3.1593333637997067E-6    3.1536908460498047E-6    3.14757750891491E-6      3.1119308848407497E-6    3.075899664968771E-6     2.8130896687642473E-6    2.531962525792741E-6     1.4856058746481644E-6    1.0393158011868404E-6    3.681495110546524E-7
0.07                      2.6689269186370755E-6    2.6653602695652582E-6    2.6618756685692545E-6    2.6461667387336843E-6    2.6317210360106457E-6    2.4713191718121197E-6    2.2509005144095475E-6    1.3378714061126892E-6    9.359081982571789E-7     3.2909247994335604E-7
0.06500000000000006       2.101330475151417E-6     2.1006939279046576E-6    2.1008709223482972E-6    2.1123905644475785E-6    2.127000198940036E-6     2.0999185646021943E-6    1.954643486890037E-6     1.1927848208138068E-6    8.36626650493886E-7      2.928411759328985E-7
0.06000000000000005       1.448614998809952E-6     1.4519154303080522E-6    1.4569654970813555E-6    1.504201490374888E-6     1.5564716977524852E-6    1.6972640530507163E-6    1.6425615775008074E-6    1.050072188310151E-6     7.411482515725422E-7     2.591597481311457E-7
0.05499999999999994       7.041077525845921E-7     7.124857130461008E-7     7.237751260613263E-7     8.162431462824305E-7     9.157461102679436E-7     1.261988616468271E-6     1.3140780762842466E-6    9.094175537401836E-7     6.491349100135283E-7     2.2782521539220588E-7
0.0500000000000001        -1.366388558240675E-7    -1.2195451809885447E-7   -1.0295964758790629E-7   4.4912889237708846E-8    2.0184403432224835E-7    7.93086416819367E-7      9.686913831006442E-7     7.704648340373963E-7     5.602348391490941E-7     1.986266885359591E-7
0.044999999999999984      -1.0746882191703398E-6   -1.052459457824774E-6    -1.0242876953479902E-6   -8.10806002202058E-7     -5.861866771219338E-7    2.900228420595412E-7     6.06000992925048E-7      6.328198904778408E-7     4.740838238651718E-7     1.7136457174367323E-7
0.04000000000000015       -2.106453604790282E-6    -2.0755501823395996E-6   -2.0368635652180117E-6   -1.7484428071885068E-6   -1.4466061852520943E-6   -2.471515021991082E-7    2.257376981218071E-7     4.960527587364102E-7     3.903062652445715E-7     1.45849748889624E-7
0.03500000000000003       -3.2224799756762003E-6   -3.1820319692976804E-6   -3.1318046464727612E-6   -2.76115389318735E-6     -2.3743289125016393E-6   -8.178591067322866E-7    -1.7220196464023107E-7   3.5970003410982056E-7    3.0851601109355997E-7    1.2190275975463547E-7
0.029999999999999916      -4.406571329242858E-6    -4.356138884432857E-6    -4.293862577479706E-6    -3.836988280939287E-6    -3.3603640291363574E-6   -1.4202730450061922E-6   -5.877171952429698E-7    2.2326742809794115E-7    2.2831698761186653E-7    9.935297033795831E-8
0.025000000000000022      -5.6353569838246E-6      -5.575101414387159E-6    -5.500980189676411E-6    -4.958731944190495E-6    -4.3915468941126396E-6   -2.0518690389152584E-6   -1.0204607766308162E-6   8.62325279254852E-8      1.493036537073686E-7     7.803774053324878E-8
0.019999999999999907      -6.878743432585449E-6    -6.809553588323199E-6    -6.724660607834993E-6    -6.103681493087027E-6    -5.450382834584458E-6    -2.7090644720201944E-6   -1.469794042151846E-6    -5.195218378812316E-8    7.106130472783246E-8     5.780159182696572E-8
0.015000000000000069      -8.101439908884394E-6    -8.02498638152682E-6     -7.93132767421584E-6     -7.244563632270453E-6    -6.515500837199768E-6    -3.387094299631466E-6    -1.9347383057505146E-6   -1.9185597642876724E-7   -6.833740542664449E-9    3.8495377214023725E-8
0.009999999999999953      -9.265548613912939E-6    -9.1842165753716E-6      -9.084654999281616E-6    -8.351014484171407E-6    -7.562493947756814E-6    -4.0800645064097834E-6   -2.413933084363428E-6    -3.3406608697622126E-7   -8.48140292507501E-8     1.9975454035662947E-8
0.0050000000000000044     -1.0333757078424964E-5   -1.0250451475474786E-5   -1.014848247165712E-5    -9.39167080138916E-6     -8.565305750668217E-6    -4.7809913890216845E-6   -2.9056060463166064E-6   -4.791833865914687E-7    -1.6332089308710182E-7   2.1028615903545236E-9
0                         -1.127285492752287E-5    -1.119071113703833E-5    -1.1090122141525068E-5   -1.0336634912525282E-5   -9.497912108300164E-6    -5.481870558169109E-6    -3.4074957544624046E-6   -6.278173782316552E-7    -2.4280433734395497E-7   -1.5257496918844974E-8
-0.0050000000000000044    -1.2056947952199374E-5   -1.1979002763980883E-5   -1.188348040148343E-5    -1.11600285178211E-5     -1.0336207262658881E-5   -6.1729047208426885E-6   -3.9168385986373906E-6   -7.805803468169195E-7    -3.2372285473809235E-7   -3.223766773384132E-8
-0.009999999999999953     -1.2669695278944863E-5   -1.259857609341749E-5    -1.2511331332827358E-5   -1.1842181767877652E-5   -1.1059874493613455E-5   -6.846442321288485E-6    -4.430384908803762E-6    -9.380805460567813E-7    -4.065430531792609E-7    -4.896745465061281E-8
-0.014999999999999958     -1.3105206128149574E-5   -1.3042896067117467E-5   -1.2966375358527828E-5   -1.2371113917784162E-5   -1.1653936581279603E-5   -7.491728562336572E-6    -4.944359153325981E-6    -1.1009139086396706E-6   -4.917390773056653E-7    -6.557522229038386E-8
-0.020000000000000073     -1.336756742838244E-5    -1.331528584081119E-5    -1.32510166689951E-5     -1.2743109706103395E-5   -1.2109759565150884E-5   -8.098655950937792E-6    -5.454492394777527E-6    -1.2696551950004437E-6   -5.797916849999238E-7    -8.2188694650205E-8
-0.02499999999999991      -1.346923970792671E-5    -1.3427443715411909E-5   -1.3376025810521105E-5   -1.2962343081463926E-5   -1.2425389465132544E-5   -8.657741247323223E-6    -5.95606328775827E-6     -1.444845676603833E-6    -6.711869116562244E-7    -9.893574821137508E-8
-0.030000000000000027     -1.3428755115961966E-5   -1.3397237935360465E-5   -1.3358454534394428E-5   -1.303968297963622E-5    -1.260520201040798E-5    -9.160298527079252E-6    -6.4439773276406E-6      -1.6269908233602542E-6   -7.66414119302661E-7     -1.1594520007087278E-7
-0.034999999999999865     -1.3268206920904365E-5   -1.324625400357557E-5    -1.3219257102805666E-5   -1.2990965985884243E-5   -1.2658962977889876E-5   -9.598875789035743E-6    -6.912339386439322E-6    -1.816521579995076E-6    -8.65963343357974E-7     -1.3334758784225507E-7
-0.03999999999999998      -1.30109368743893E-5     -1.2997500353142398E-5   -1.2981021790512857E-5   -1.2835068792771326E-5   -1.2600491116002712E-5   -9.967636894196839E-6    -7.356860691803662E-6    -2.0137999666947286E-6   -9.703222426660127E-7    -1.5127594079895878E-7
-0.045000000000000095     -1.267967634905976E-5    -1.2673537010540876E-5   -1.2666087221112864E-5   -1.2592074243006471E-5   -1.2446152138928541E-5   -1.0262658981518294E-5   -7.771568678224462E-6    -2.219091930526228E-6    -1.079972108703007E-6    -1.698665360453313E-7
-0.04999999999999993      -1.2295244062721745E-5   -1.2295142647205056E-5   -1.2295173801848173E-5   -1.2281738705522289E-5   -1.2213396234845583E-5   -1.0482122841227547E-5   -8.151099519532142E-6    -2.432554326902519E-6    -1.1953773710674905E-6   -1.8925964365846445E-7
-0.05500000000000008      -1.1875783132650414E-5   -1.1880514423803378E-5   -1.1886538786872684E-5   -1.1922366447861115E-5   -1.1919501053225037E-5   -1.0626374604169515E-5   -8.490645761323002E-6    -2.6542042498948293E-6   -1.317002704288819E-6    -2.096002457958205E-7
-0.06000000000000005      -1.1436447072233297E-5   -1.1444918531751847E-5   -1.1455583296721324E-5   -1.1530104359288378E-5   -1.1580614187773453E-5   -1.0697852351506259E-5   -8.786005147729533E-6    -2.8838931394043357E-6   -1.4452588746991874E-6   -2.310387249162113E-7
-0.06500000000000003      -1.0989415154311512E-5   -1.1000676449322781E-5   -1.1014802321758027E-5   -1.1118606180557428E-5   -1.1211121759571565E-5   -1.0700883389778951E-5   -9.033785043977661E-6    -3.1212927843860054E-6   -1.5805317364032824E-6   -2.537315128173035E-7
-0.07                     -1.0544119638548662E-5   -1.0557370957081341E-5   -1.0573963972336796E-5   -1.0698983031818785E-5   -1.0823317643356979E-5   -1.0641371186944336E-5   -9.231572818452419E-6    -3.3658657599674482E-6   -1.723158867292931E-6    -2.7784168591432863E-7
-0.07500000000000001      -1.0107586965640185E-5   -1.0122173486688086E-5   -1.0140419140022744E-5   -1.0279949942856669E-5   -1.0427316750090744E-5   -1.0526403874207758E-5   -9.378062126459946E-6    -3.6168395887737357E-6   -1.873422324306383E-6    -3.035394901878641E-7
-0.07999999999999999      -9.68482118675922E-6     -9.700219570739356E-6    -9.719466630422995E-6    -9.868087416140857E-6    -1.0031143899255416E-5   -1.0363823597936251E-5   -9.473128323703584E-6    -3.873185190159899E-6    -2.031524467075941E-6    -3.310027904189525E-7
-0.0850000000000001       -9.279182933252692E-6    -9.294984069972244E-6    -9.314723458226598E-6    -9.468154886636955E-6    -9.640932688127253E-6    -1.0161796673146262E-5   -9.517841248018514E-6    -4.133604412044687E-6    -2.197570572140481E-6    -3.6041736424838104E-7
-0.08999999999999994      -8.892736824486806E-6    -8.908627698194188E-6    -8.928470084602224E-6    -9.083412352223668E-6    -9.261180550591779E-6    -9.928420209634194E-6    -9.514411307031767E-6    -4.396518742748181E-6    -2.371560272826967E-6    -3.9197708640441367E-7
-0.09500000000000006      -8.526553750371911E-6    -8.54230019632001E-6     -8.561954573149277E-6    -8.715922894933773E-6    -8.895020709730336E-6    -9.671392715932334E-6    -9.466072198242152E-6    -4.6600628936748265E-6   -2.553363761521685E-6    -4.2588390416830764E-7
-0.0999999999999999       -8.180963532062376E-6    -8.196394821019663E-6    -8.215649281509122E-6    -8.366821009833048E-6    -8.54448479285865E-6     -9.397765039840848E-6    -9.376909331163143E-6    -4.9220896914271975E-6   -2.7426980868042257E-6   -4.6234736540651756E-7
-0.10500000000000001      -7.855759530601626E-6    -7.870755125012738E-6    -7.889460322073008E-6    -8.036540378030123E-6    -8.210740288537068E-6    -9.11377627897063E-6     -9.251218638655185E-6    -5.180189854045588E-6    -2.939105794512771E-6    -5.015863493103248E-7
-0.11000000000000013      -7.550360359121691E-6    -7.564838835826935E-6    -7.5828941455450785E-6   -7.725000808871638E-6    -7.894295149206768E-6    -8.824769644433906E-6    -9.094625317695798E-6    -5.4317268686341275E-6   -3.141938443806091E-6    -5.438228107623817E-7
-0.11499999999999999      -7.263935224875415E-6    -7.277845198377218E-6    -7.295187389417967E-6    -7.4317577787773455E-6   -7.5951678752658745E-6   -8.535176756684358E-6    -8.912587175707267E-6    -5.673886240174543E-6    -3.3503394387720134E-6   -5.892883988051596E-7
-0.1200000000000001       -6.995499281364626E-6    -7.008812102267158E-6    -7.02540622525784E-6     -7.156119575069099E-6    -7.3130251713698705E-6   -8.248555209239587E-6    -8.710783508602932E-6    -5.903739576436904E-6    -3.563225762701933E-6    -6.382164318578396E-7
-0.12499999999999994      -6.743984637767609E-6    -6.756688619358818E-6    -6.772520802620293E-6    -6.8972372387342204E-6   -7.0472909458441004E-6   -7.96766296277246E-6     -8.493050191280861E-6    -6.118324212045532E-6    -3.7792752236704494E-6   -6.908379101278581E-7
-0.13000000000000006      -6.508291936518304E-6    -6.520387855284956E-6    -6.53545968852435E-6     -6.654172129965294E-6    -6.797230814325398E-6    -7.69455402643328E-6     -8.264547574191059E-6    -6.314737278499828E-6    -3.996921956820367E-6    -7.47390158419535E-7
-0.13500000000000004      -6.2873267630897556E-6   -6.29882438707596E-6     -6.313148587762543E-6    -6.4259454777267935E-6   -6.562016163546945E-6    -7.430682574803156E-6    -8.029475786285238E-6    -6.489966623862757E-6    -4.214361035925003E-6    -8.081017414333505E-7
-0.14000000000000004      -6.0800245023610905E-6   -6.090939927698074E-6    -6.104537018741407E-6    -6.211573781428782E-6    -6.340771585064499E-6    -7.177006209285569E-6    -7.791370955027382E-6    -6.642282546681194E-6    -4.42956250005921E-6     -8.731919782119026E-7
-0.14500000000000002      -5.885366587859983E-6    -5.895720202888059E-6    -5.9086159785707145E-6   -6.01009336774786E-6     -6.132609136556684E-6    -6.934082401356922E-6    -7.553241506439494E-6    -6.769235797767974E-6    -4.640296346715059E-6    -9.428668650393055E-7
-0.15                     -5.702390460473061E-6    -5.712205397955209E-6    -5.724429004253798E-6    -5.820576803169832E-6    -5.936652428748027E-6    -6.702154672419178E-6    -7.317550740760389E-6    -6.869131841341064E-6    -4.844170560898967E-6    -1.017312193955873E-6
-0.15499999999999997      -5.530195000101025E-6    -5.539495972150185E-6    -5.5510784673342485E-6   -5.642143293982052E-6    -5.752053023087028E-6    -6.4812268406142715E-6   -7.0862454504356624E-6   -6.940932841224762E-6    -5.038683053185073E-6    -1.0966866313519044E-6
-0.1600000000000001       -5.36794272666188E-6     -5.376755161306587E-6    -5.3877284517036795E-6   -5.47396470727909E-6     -5.578001117740135E-6    -6.27112498668025E-6     -6.860809060148968E-6    -6.984208411884112E-6    -5.221287331653035E-6    -1.1811135605834137E-6
-0.16499999999999995      -5.2149300442203005E-6   -5.223279450582028E-6    -5.2336755109277246E-6   -5.315268426980579E-6    -5.413732034513797E-6    -6.071547780203229E-6    -6.64232179678657E-6     -6.999169729031409E-6    -5.3894703557654755E-6   -1.2706707028120185E-6
-0.17000000000000007      -5.07046050581412E-6     -5.078437387249871E-6    -5.088227345005852E-6    -5.165403054958942E-6    -5.258594717288792E-6    -5.8821064367302254E-6   -6.431523172003567E-6    -6.986665100897756E-6    -5.540600457292418E-6    -1.3653798406170165E-6
-0.1749999999999999       -4.933650361071913E-6    -4.941386496808642E-6    -4.950487949735004E-6    -5.023789204040771E-6    -5.11197133273696E-6     -5.7023558516476785E-6   -6.228872496944951E-6    -6.948006606059241E-6    -5.673268349442553E-6    -1.4651956117213746E-6
