% Model:              2022_CV_No_Electrochem.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 14 2022, 13:49
% Dimension:          1
% Nodes:              241
% Expressions:        10
% Description:        Global
% -E_time (V)             Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value
-0.1                      1.0186769803720063E-6    1.0140725881902663E-6    1.0084790950350272E-6    9.673704048444949E-7     9.217929550322499E-7     6.786116166324516E-7     5.163148684579668E-7     1.8377213383804465E-7    1.0288498816993291E-7    2.2920700069558763E-8
-0.095                    1.2293631060444904E-6    1.2232957657073856E-6    1.2159389470421401E-6    1.1621208342986408E-6    1.102916470760229E-6     7.951188097743332E-7     5.967333220045825E-7     2.0635618092265027E-7    1.146469584248421E-7     2.5330092403286877E-8
-0.09                     1.4816013645310966E-6    1.4736305533944371E-6    1.463984417974177E-6     1.39375876246011E-6      1.317141333236132E-6     9.293099508142137E-7     6.879908441488691E-7     2.313927016133006E-7     1.2763865259058264E-7    2.7985916397522677E-8
-0.08500000000000002      1.782673724540702E-6     1.7722402100682303E-6    1.7596387115739654E-6    1.6683559868054783E-6    1.5696283460084084E-6    1.083321522702956E-6     7.912414430114058E-7     2.59121044047989E-7      1.419821800680113E-7     3.0913228211436675E-8
-0.07999999999999999      2.1407299855094847E-6    2.127131766613761E-6     2.110740964656139E-6     1.9926221902586216E-6    1.8660251411563138E-6    1.2594254459022856E-6    9.077126267843083E-7     2.8980265446973854E-7    1.5781163716972146E-7    3.4139628227135604E-8
-0.07500000000000001      2.5647032233629482E-6    2.5470711713558757E-6    2.525861259111517E-6     2.373822972633358E-6     2.2123928468963695E-6    1.460009310317272E-6     1.0387024335765103E-6    3.2372301864864675E-7    1.7527424783452553E-7    3.769551703058826E-8
-0.06999999999999998      3.064118780710248E-6     3.0413950834228705E-6    3.014115940973972E-6     2.8196221108901275E-6    2.615077652148141E-6     1.687548467927344E-6     1.1855747843761745E-6    3.611937256719025E-7     1.945315994245681E-7     4.1614376688521404E-8
-0.065                    3.6487571239801684E-6    3.6196814889098866E-6    3.584847545992495E-6     3.337824879461941E-6     3.0805130084375693E-6    1.944568816048537E-6     1.3497528406280019E-6    4.0255464954686934E-7    2.1576097898975453E-7    4.593307972600995E-8
-0.06                     4.328127791977036E-6     4.291238614262127E-6     4.247131363101751E-6     3.935999016760794E-6     3.614938738888584E-6     2.2335991522760086E-6    1.5327099977289294E-6    4.4817624068653296E-7    2.391568150944131E-7     5.0692228416335515E-8
-0.05499999999999999      5.110715506991838E-6     5.064375539389646E-6     5.009074659262795E-6     4.620953679397118E-6     4.224026198996688E-6     2.5571121080359603E-6    1.7359580936958502E-6    4.984619150977596E-7     2.6493222980186927E-7    5.5936527214377585E-8
-0.05000000000000002      6.002975317497322E-6     5.945433108844251E-6     5.876889069114351E-6     5.39806659389505E-6      4.912404828297928E-6     2.917452890857849E-6     1.9610323616418006E-6    5.538505237972667E-7     2.9332070465317606E-7    6.171519139701206E-8
-0.044999999999999984     7.008086955063002E-6     6.9375853012590305E-6    6.853746206194092E-6     6.270467692263095E-6     5.6830958376139954E-6    3.3167554113952013E-6    2.209472610024079E-6     6.148188784228345E-7     3.245778633934661E-7     6.808239521800161E-8
-0.03999999999999998      8.124533609517833E-6     8.03947292526499E-6      7.93847451438212E-6      7.238115131064897E-6     6.536873892564129E-6     3.75684586673064E-6      2.4828000819087096E-6    6.818843009822785E-7     3.5898337271751436E-7    7.509776313929442E-8
-0.034999999999999976     9.344646446455611E-6     9.243802717352132E-6     9.124221073739076E-6     8.296836159546386E-6     7.471597146071042E-6     4.2391345224178315E-6    2.7824894314573054E-6    7.55607155921919E-7      3.9684296033155817E-7    8.282690796353364E-8
-0.02999999999999997      1.065334348477396E-5     1.0536126498238185E-5    1.0397277266788143E-5    9.43744695475213E-6      8.481568174853375E-6     4.764497303020179E-6     3.1099352721459566E-6    8.365933109141388E-7     4.3849054705639607E-7    9.134201996114643E-8
-0.025000000000000022     1.2027366914445463E-5    1.1894086038939286E-5    1.1736333172160954E-5    1.0645104027790033E-5    9.557009884661098E-6     5.333149874886002E-6     3.466412808183644E-6     9.254964587192587E-7     4.842904864015982E-7     1.0072251135606345E-7
-0.020000000000000018     1.3435351047668935E-5    1.328743736093505E-5     1.3112453423067197E-5    1.1899062484770729E-5    1.0683756053272696E-5    5.944518177971989E-6     3.85303217181234E-6      1.0230202158283628E-6    5.346399008761325E-7     1.1105572080146135E-7
-0.015000000000000013     1.4838994819480214E-5    1.4679117520730145E-5    1.449002477054597E-5     1.3173008334856243E-5    1.184325940392116E-5     6.59711080168411E-6      4.270686269198676E-6     1.1299198940660268E-6    5.899710990965348E-7     1.2243768273483156E-7
-0.009999999999999953     1.6195444338372818E-5    1.602746478751354E-5     1.582879128208175E-5     1.443608056608061E-5     1.3013004593790086E-5    7.28840013233936E-6      4.719992202091016E-6     1.2470038186563639E-6    6.507540513199623E-7     1.3497396674112022E-7
-0.0050000000000000044    1.7460726842608326E-5    1.728946041767062E-5     1.7086874350187398E-5    1.565460025381163E-5     1.4167375215240988E-5    8.014720711160322E-6     5.201226696154867E-6     1.3751340402254406E-6    7.174988931471902E-7     1.4878059226318975E-7
0                         1.8593782881678972E-5    1.8424583830971464E-5    1.8224419348042324E-5    1.6794390111028783E-5    1.527896360526271E-5     8.771194564127809E-6     5.71425644229379E-6      1.5152262586946186E-6    7.907584175677236E-7     1.6398502416653224E-7
0.0050000000000000044     1.956042168475398E-5     1.9398655787731186E-5    1.9207300459324034E-5    1.782342738181324E-5     1.632023740912245E-5     9.55169417894571E-6      6.25846485142826E-6      1.6682487440429132E-6    8.711305039945267E-7     1.8072725477277184E-7
0.009999999999999953      2.0336473656663706E-5    2.018697859805326E-5     2.0010235316344904E-5    1.8714466188404592E-5    1.7265401732437374E-5    1.0348854046432138E-5    6.832677434255254E-6     1.8352200027196504E-6    9.592604191724777E-7     1.9916097800278175E-7
0.015000000000000013      2.0909573975189E-5       2.0776212506601528E-5    2.0618758649218958E-5    1.944723103794957E-5     1.809223889070968E-5     1.115414096917017E-5     7.4350888301164845E-6    2.017204899612306E-6     1.0558429085526053E-6    2.1945486118895108E-7
0.020000000000000018      2.1279335424108144E-5    2.1164718936130774E-5    2.1029758098682464E-5    2.0009841669922757E-5    1.8783686913824205E-5    1.195799140125992E-5     8.063195389537676E-6     2.21530890487013E-6      1.1616239776157786E-6    2.41793919894422E-7
0.024999999999999967      2.1456041115223923E-5    2.13614529437423E-5      2.1250600781383892E-5    2.0399271508611955E-5    1.9328943612020866E-5    1.2750020721563359E-5    8.713738106106603E-6     2.430670094055205E-6     1.2774022404331666E-6    2.663810006763144E-7
0.030000000000000027      2.1458281103974055E-5    2.1383779249387648E-5    2.1297166454211742E-5    2.0620829232002633E-5    1.9723953607971045E-5    1.3519304499290185E-5    9.38266151006308E-6      2.664448491250477E-6     1.4040296872474285E-6    2.934383761014636E-7
0.03500000000000003       2.1310091130108093E-5    2.1254735916457347E-5    2.1191268328511412E-5    2.0686831719371097E-5    1.997123655821681E-5     1.4254725633957834E-5    1.0065537559520178E-5    2.9178123109990836E-6    1.5424116939144686E-6    3.23209455409571E-7
0.03999999999999998       2.10381206576942E-5      2.100026126127987E-5     2.0957959645221675E-5    2.061475898855202E-5     2.007912181129913E-5     1.4945374157950345E-5    1.0755381589534247E-5    3.1919206304497186E-6    1.6935060636622208E-6    3.559606129508818E-7
0.044999999999999984      2.0669213468218645E-5    2.06467750921272E-5      2.0623123356068174E-5    2.04252229250588E-5      2.0060542359283455E-5    1.558097918601218E-5     1.1446991137306104E-5    3.4879020133070546E-6    1.85832085600748E-6      3.919831348206094E-7
0.04999999999999993       2.0228600591970522E-5    2.0219332628602604E-5    2.0211583847875838E-5    2.014004576288717E-5     1.993159027217125E-5     1.615234595149012E-5     1.213296234217627E-5     3.8068286190203134E-6    2.0379107193175866E-6    4.3159528187259546E-7
0.05499999999999999       1.9738742442402533E-5    1.9740408346434812E-5    1.9745822261417824E-5    1.978065743714615E-5     1.971004028941815E-5     1.665176620862682E-5     1.28055449895425E-5      4.14968537252804E-6      2.233371403300549E-6     4.7514446440510505E-7
0.06                      1.9218745850704177E-5    1.9229251826259483E-5    1.9245257961791806E-5    1.9366917017920136E-5    1.9414014177239505E-5    1.707336860600618E-5     1.3456725676661126E-5    4.517333851816767E-6     2.4458320870764786E-6    5.230095201372427E-7
0.06500000000000006       1.8684226547205345E-5    1.8701696400421565E-5    1.8725990367605187E-5    1.8916371079572696E-5    1.9060900966648073E-5    1.7413377788800427E-5    1.4078329869801401E-5    4.910470683877084E-6     2.6764451195195406E-6    5.756030824795907E-7
0.07                      1.814747657318445E-5     1.8170284675608618E-5    1.820087168086242E-5     1.8443897237495827E-5    1.8666584900596412E-5    1.7670257299697138E-5    1.466228745707637E-5     5.3295804365799986E-6    2.926372734226676E-6     6.333740203674228E-7
0.07500000000000001       1.7617812061667457E-5    1.7644586968701572E-5    1.7679787877445195E-5    1.796164761311877E-5     1.8244978288334724E-5    1.784472145225417E-5     1.520092041800607E-5     5.774883266838196E-6     3.196770275771892E-6     6.968099238664176E-7
0.07999999999999996       1.710200468718053E-5     1.7131614331479068E-5    1.7170047954866572E-5    1.7479199363518776E-5    1.780781863185719E-5     1.7939614117626962E-5    1.5687237704041588E-5    6.246277945073713E-6     3.488765462096722E-6     7.664396011501495E-7
0.08499999999999996       1.660472953151758E-5     1.6636256425539475E-5    1.6676808751609903E-5    1.700382868416679E-5     1.736467001613014E-5     1.7959666024455783E-5    1.6115224215450023E-5    6.743281330199739E-6     3.8034332166316326E-6    8.428355420340354E-7
0.09000000000000002       1.612898758657909E-5     1.6161699962822163E-5    1.6203487956996224E-5    1.6540842166364753E-5    1.6923064870923565E-5    1.7911154614744085E-5    1.6480101942252398E-5    7.2649659197490275E-6    4.141765641236857E-6     9.266162907590667E-7
0.09499999999999997       1.5676480572333935E-5    1.5709803272988444E-5    1.5752138197341067E-5    1.6093918612334373E-5    1.648872871570051E-5     1.7801499718824366E-5    1.6778541659383834E-5    7.809897738932378E-6     4.50463677703811E-6      1.018448655863194E-6
0.09999999999999998       1.5247929224960363E-5    1.5281416549815506E-5    1.5323769694687105E-5    1.566543157619761E-5     1.6065842244584127E-5    1.763883286340822E-5     1.7008806058280585E-5    8.376259276614146E-6     4.892761925822202E-6     1.1190496674657346E-6
0.10499999999999998       1.484333471051695E-5     1.4876646315386421E-5    1.4918618589612642E-5    1.5256736376364041E-5    1.5657308103345374E-5    1.7430811657723156E-5    1.71708099147111E-5      8.96121614477839E-6      5.3066514919259915E-6    1.2291881718389563E-6
0.10999999999999999       1.4462187612809545E-5    1.449506782951842E-5     1.4536363712586044E-5    1.4868414896992245E-5    1.5265001474292267E-5    1.7187920707246683E-5    1.7266089924370186E-5    9.561464033036255E-6     5.746559565741426E-6     1.3496859295014152E-6
0.11499999999999999       1.4103631202559152E-5    1.4135891721984604E-5    1.4176297516148383E-5    1.4500477682926E-5       1.4889992965509097E-5    1.6915527444543993E-5    1.729768534764783E-5     1.017311061638492E-5     6.212427816196713E-6     1.4814180560537766E-6
0.12                      1.3766586352391893E-5    1.3798091982893393E-5    1.3837457999602385E-5    1.4152526416490662E-5    1.453273906903807E-5     1.6623390018464336E-5    1.7269939416025035E-5    1.0791520277990502E-5    6.703825698994871E-6     1.6253126145116568E-6
0.12499999999999994       1.3449845194296967E-5    1.348050230790142E-5     1.3518728488946104E-5    1.3823881619992545E-5    1.4193239896268709E-5    1.6315968165227143E-5    1.7188239238405147E-5    1.1411367868981618E-5    7.219888522649653E-6     1.782349134058328E-6
0.12999999999999995       1.3152139878357067E-5    1.3181887134862397E-5    1.321891157766214E-5     1.3513680998305193E-5    1.3871166515601793E-5    1.5999717683489888E-5    1.7058160018677418E-5    1.2026151892428353E-5    7.759255539229806E-6     1.9535557932679875E-6
0.13500000000000006       1.2872191870104335E-5    1.2900992830080139E-5    1.2936782712867933E-5    1.322095370315194E-5     1.3565961525243118E-5    1.567953679845947E-5     1.688688411781149E-5     1.263065254021459E-5     8.320185075832618E-6     2.1400049665990444E-6
0.14                      1.2608860346778658E-5    1.2636695893600425E-5    1.2671238354265917E-5    1.2944675297517468E-5    1.3276916937685395E-5    1.53592674986796E-5      1.668133788850583E-5     1.3217624533740155E-5    8.899947507642593E-6     2.342806792438866E-6
0.14500000000000002       1.236128482209913E-5     1.2388160213515358E-5    1.2421470763093933E-5    1.268390190622011E-5     1.3003233373332138E-5    1.5042034642684593E-5    1.644799840505108E-5     1.3779973489845882E-5    9.495339856077621E-6     2.5631003809044908E-6
0.14999999999999997       1.2127750390690224E-5    1.2153674348637503E-5    1.2185771550594094E-5    1.2437990085779809E-5    1.2744141147626343E-5    1.4730280440058397E-5    1.619302509043952E-5     1.4310728072851901E-5    1.0102572395550211E-5    2.8020422424331436E-6
0.15499999999999997       1.1906897771261479E-5    1.193188040409384E-5     1.196278343961757E-5     1.2205389579508919E-5    1.2499186201796268E-5    1.4425842270766596E-5    1.5922689905212434E-5    1.48031316343356E-5      1.0717118855413691E-5    3.0607914873421803E-6
0.16000000000000003       1.1698002210231554E-5    1.17220627366512E-5      1.1751800955322943E-5    1.1984850162261E-5       1.2266963731580375E-5    1.413004818364289E-5     1.564016281335752E-5     1.5250903107480117E-5    1.1333764248823758E-5    3.3404913265462995E-6
0.16499999999999998       1.1500299083882989E-5    1.152346435157774E-5     1.1552075614950323E-5    1.1775748899446376E-5    1.2046320960715335E-5    1.384380545329214E-5     1.5352255348359822E-5    1.5648490430768015E-5    1.194612116505204E-5     3.642246400356905E-6
0.16999999999999998       1.1312864668691293E-5    1.133516378400068E-5     1.1362687998121345E-5    1.1577425955208493E-5    1.1836722107941659E-5    1.3567680756622759E-5    1.5060870764075579E-5    1.5991304462055935E-5    1.2549034814201579E-5    3.967095483106165E-6
0.175                     1.1134872952375344E-5    1.1156335799910772E-5    1.1182813172392546E-5    1.1389043224206048E-5    1.1637594872892875E-5    1.3301970667811486E-5    1.4769881401965293E-5    1.627592140147076E-5     1.3135350222962277E-5    4.315979165115896E-6
0.18                      1.0965637194516812E-5    1.0986294951229923E-5    1.1011766710303646E-5    1.1209838365626903E-5    1.1448172958819971E-5    1.3046753878802304E-5    1.4481895297562712E-5    1.650023513416768E-5     1.369803091965767E-5     4.689702210659681E-6
0.185                     1.0804518092022949E-5    1.08244027763274E-5      1.0848910713324385E-5    1.1039178890929834E-5    1.1267747028501604E-5    1.2802555413342053E-5    1.4198789626375959E-5    1.6663544847866425E-5    1.423013309366014E-5     5.088890442648749E-6
0.19                      1.0650906637451126E-5    1.0670050199123764E-5    1.0693635626291258E-5    1.0876474385368507E-5    1.1095728365907709E-5    1.2567933217173929E-5    1.392204016818784E-5     1.676656856314117E-5     1.4724896815787228E-5    5.513942224046001E-6
0.19499999999999995       1.050425015609421E-5     1.0522684065606982E-5    1.0545387370106544E-5    1.0721156686745678E-5    1.0931565057086722E-5    1.234342499853244E-5     1.3652739482632113E-5    1.6811379705114084E-5    1.517600373962046E-5     5.964974904378854E-6
0.19999999999999996       1.0364052229307997E-5    1.0381807366818204E-5    1.0403667927867661E-5    1.0572706100601027E-5    1.0774720540294213E-5    1.2128836108059925E-5    1.3391647926322847E-5    1.680127120844412E-5     1.5577829528552775E-5    6.441766987169607E-6
0.20500000000000002       1.0229858665999394E-5    1.0246965157152518E-5    1.0268021192517443E-5    1.0430653766613852E-5    1.0624699960655714E-5    1.1923311067311762E-5    1.3139211029224776E-5    1.6740558764073922E-5    1.592567919264943E-5     6.9436972566228575E-6
0.21000000000000002       1.0101252451299037E-5    1.011773948884998E-5     1.0138027875326893E-5    1.0294568827765959E-5    1.048105453126349E-5     1.172641413713397E-5     1.2896395281006535E-5    1.6633877151610523E-5    1.621599335575154E-5     7.46968267846936E-6
0.21500000000000002       9.977853385773554E-6     9.993749133778366E-6     1.0013305321960215E-5    1.0164053585298594E-5    1.0343369864407208E-5    1.1537948080699473E-5    1.2661958963935009E-5    1.6487278065307105E-5    1.6446506802986264E-5    8.018117549074377E-6
0.22000000000000003       9.85931506015516E-6      9.874646613404658E-6     9.893504605467926E-6     1.0038743619092343E-5    1.0211261445422841E-5    1.1357539136500924E-5    1.243672619809576E-5     1.63068739882665E-5      1.6616344283389956E-5    8.587015687855845E-6
0.22500000000000003       9.74532070367244E-6      9.760114059465379E-6     9.778306397838521E-6     9.91830544709216E-6      1.0084375201065128E-5    1.118472005409799E-5     1.2220721231543658E-5    1.6098533039603702E-5    1.672604354342433E-5     9.173317986626839E-6
0.23000000000000004       9.635580259020492E-6     9.649860301157456E-6     9.667418068113176E-6     9.802432849772608E-6     9.96238575924155E-6      1.1019087298341354E-5    1.2013237161986693E-5    1.5867879112416373E-5    1.677750185381803E-5     9.773520025526238E-6
0.23500000000000004       9.529828142442493E-6     9.543618644168916E-6     9.560571481293525E-6     9.69084425823247E-6      9.844993213075477E-6     1.0860280556911676E-5    1.1813967889937814E-5    1.562019433913961E-5     1.6773849561603548E-5    1.038354209179639E-5
0.24000000000000005       9.42782092959828E-6      9.441144569962938E-6     9.457520711400999E-6     9.583280817029702E-6     9.731920799356646E-6     1.0707935162219859E-5    1.1622836012123068E-5    1.5360279795282218E-5    1.6719261361434398E-5    1.0998561533165837E-5
0.24499999999999994       9.32933513366424E-6      9.342213520834983E-6     9.358039832800045E-6     9.479504358156808E-6     9.622913222465575E-6     1.056169213091379E-5     1.143956414696265E-5     1.5092802461398587E-5    1.6618268822856044E-5    1.1613082592245484E-5
0.24999999999999994       9.234165292643767E-6     9.246618992578418E-6     9.261921017496862E-6     9.379295412776719E-6     9.517734868515644E-6     1.0421215568318003E-5    1.126375741692357E-5     1.4819835105838318E-5    1.6476809215173778E-5    1.2220454080983661E-5
