% Model:              2022_CV_No_Electrochem.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 14 2022, 13:55
% Dimension:          1
% Nodes:              121
% Expressions:        10
% Description:        Global
% -E_time (V)             Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value
-0.17000000000000007      -8.677163193240778E-6    -8.70405862162308E-6     -8.737436666195127E-6    -8.995849673576695E-6    -9.297421884155692E-6    -1.1015417753294257E-5   -1.2001087826951113E-5   -8.904005771654691E-6    -5.457352769555055E-6    -8.87656096687216E-7
-0.18000000000000002      -8.204725873213194E-6    -8.228914445724033E-6    -8.258918871584323E-6    -8.490816713807477E-6    -8.761154599050072E-6    -1.0331298840533477E-5   -1.1355893424818228E-5   -9.398587177391848E-6    -6.0616893998444555E-6   -1.0396965997465185E-6
-0.19                     -7.781181776274433E-6    -7.802957718397125E-6    -7.829958526546254E-6    -8.038266547570033E-6    -8.280615677193129E-6    -9.701833348852611E-6    -1.0706969754710247E-5   -9.758079829018455E-6    -6.649470434253242E-6    -1.2145900658420872E-6
-0.19999999999999996      -7.39942618800413E-6     -7.419060175160799E-6    -7.443396760311243E-6    -7.630812387774591E-6    -7.848289851137642E-6    -9.1273700278581E-6      -1.007804718857426E-5    -9.964190857740826E-6    -7.193152123633085E-6    -1.4141280597472884E-6
-0.21000000000000005      -7.053539093812372E-6    -7.071275064807936E-6    -7.093252606316906E-6    -7.262204159807452E-6    -7.457682205727653E-6    -8.60534349587881E-6     -9.48349882267398E-6     -1.0011576819058216E-5   -7.664318385621337E-6    -1.6394495011299726E-6
-0.22000000000000003      -6.7385950300168425E-6   -6.754650055160176E-6    -6.774539641612842E-6    -6.927182399357108E-6    -7.1032443840310955E-6   -8.131738611978199E-6    -8.930539557225068E-6    -9.909011290530008E-6    -8.036629270516861E-6    -1.8906712762976475E-6
-0.22999999999999998      -6.450492338194087E-6    -6.465058062017155E-6    -6.4830987047819395E-6   -6.621329546667773E-6    -6.780265127189536E-6    -7.701995227700039E-6    -8.421488231311866E-6    -9.677692437109825E-6    -8.289418466015545E-6    -2.166430038239671E-6
-0.23999999999999994      -6.185806555079165E-6    -6.199051380543444E-6    -6.2154528873846325E-6   -6.34093316572218E-6     -6.484753637972468E-6    -7.3115286034815585E-6   -7.955628169264912E-6    -9.347082345270836E-6    -8.411312154410674E-6    -2.463695238114795E-6
-0.2499999999999999       -5.941667713100825E-6    -5.953739249150524E-6    -5.968685373102475E-6    -6.082866442921692E-6    -6.213329445249526E-6    -6.956004474307954E-6    -7.530547842064247E-6    -8.949555135518733E-6    -8.402452678956999E-6    -2.776490526259414E-6
-0.2600000000000001       -5.715659281270584E-6    -5.726686777085716E-6    -5.740338309030369E-6    -5.84448679181908E-6     -5.963124284293297E-6    -6.631465825981799E-6    -7.143023694994656E-6    -8.515454312703684E-6    -8.274511701859257E-6    -3.095335867632364E-6
-0.2700000000000001       -5.505735817231356E-6    -5.515832434428371E-6    -5.528330067894443E-6    -5.623551394402502E-6    -5.731697472517576E-6    -6.33437456428058E-6     -6.789562030497427E-6    -8.069764831983012E-6    -8.048343882641934E-6    -3.410362429465024E-6
-0.2800000000000001       -5.310156327713336E-6    -5.319421187758452E-6    -5.330888090263634E-6    -5.418147704219147E-6    -5.51696444134157E-6     -6.0616070592056215E-6   -6.46671003551289E-6     -7.630781523065611E-6    -7.74994815864486E-6     -3.707613265799747E-6
-0.29000000000000004      -5.1275659883186425E-6   -5.135950525972433E-6    -5.146494614113658E-6    -5.226636684808815E-6    -5.317137258148454E-6    -5.810426510955743E-6    -6.171220119166736E-6    -7.210402158913565E-6    -7.40598819822291E-6     -3.972138434241836E-6
-0.3                      -4.956459809473528E-6    -4.964244494772211E-6    -4.973961640911043E-6    -5.047606604160148E-6    -5.13067558507314E-6     -5.578445211500483E-6    -5.900125474408134E-6    -6.815326466975586E-6    -7.040137545522274E-6    -4.1894344925427E-6
